componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,626,688,BRC0570F,Nome não encontrado
Energia,kcal,149,164,BRC0570F,Nome não encontrado
Umidade,g,"69,7","76,7",BRC0570F,Nome não encontrado
Carboidrato total,g,"1,47","1,61",BRC0570F,Nome não encontrado
Carboidrato disponível,g,"1,13","1,24",BRC0570F,Nome não encontrado
Proteína,g,"20,3","22,3",BRC0570F,Nome não encontrado
Lipídios,g,"6,99","7,69",BRC0570F,Nome não encontrado
Fibra alimentar,g,"0,34","0,37",BRC0570F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0570F,Nome não encontrado
Cinzas,g,"1,52","1,67",BRC0570F,Nome não encontrado
Colesterol,mg,"73,2","80,6",BRC0570F,Nome não encontrado
Ácidos graxos saturados,g,"1,70","1,87",BRC0570F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,98","2,18",BRC0570F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,64","1,81",BRC0570F,Nome não encontrado
Ácidos graxos trans,g,"0,08","0,09",BRC0570F,Nome não encontrado
Cálcio,mg,"10,3","11,3",BRC0570F,Nome não encontrado
Ferro,mg,"4,66","5,13",BRC0570F,Nome não encontrado
Sódio,mg,260,286,BRC0570F,Nome não encontrado
Magnésio,mg,"11,9","13,1",BRC0570F,Nome não encontrado
Fósforo,mg,150,165,BRC0570F,Nome não encontrado
Potássio,mg,211,232,BRC0570F,Nome não encontrado
Manganês,mg,"0,74","0,81",BRC0570F,Nome não encontrado
Zinco,mg,"0,94","1,04",BRC0570F,Nome não encontrado
Cobre,mg,"0,06","0,07",BRC0570F,Nome não encontrado
Selênio,mcg,"1,45","1,59",BRC0570F,Nome não encontrado
Vitamina A (RE),mcg,"7,28","8,01",BRC0570F,Nome não encontrado
Vitamina A (RAE),mcg,"4,59","5,05",BRC0570F,Nome não encontrado
Vitamina D,mcg,"0,01","0,01",BRC0570F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,40","0,44",BRC0570F,Nome não encontrado
Tiamina,mg,"0,09","0,10",BRC0570F,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0570F,Nome não encontrado
Niacina,mg,"9,04","9,95",BRC0570F,Nome não encontrado
Vitamina B6,mg,"0,02","0,02",BRC0570F,Nome não encontrado
Vitamina B12,mcg,"0,19","0,21",BRC0570F,Nome não encontrado
Vitamina C,mg,"8,49","9,33",BRC0570F,Nome não encontrado
Equivalente de folato,mcg,"6,08","6,68",BRC0570F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0570F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0570F,Nome não encontrado
Gordura de adição,g,-,-,BRC0570F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0570F,Nome não encontrado
Proteína animal,g,-,-,BRC0570F,Nome não encontrado
