componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,399,219,BRC0642N,Nome não encontrado
Energia,kcal,95,52,BRC0642N,Nome não encontrado
Umidade,g,"79,3","43,6",BRC0642N,Nome não encontrado
Carboidrato total,g,"3,30","1,82",BRC0642N,Nome não encontrado
Carboidrato disponível,g,"2,57","1,41",BRC0642N,Nome não encontrado
Proteína,g,"13,2","7,28",BRC0642N,Nome não encontrado
Lipídios,g,"3,37","1,85",BRC0642N,Nome não encontrado
Fibra alimentar,g,"0,73","0,40",BRC0642N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0642N,Nome não encontrado
Cinzas,g,"0,83","0,46",BRC0642N,Nome não encontrado
Colesterol,mg,"35,9","19,7",BRC0642N,Nome não encontrado
Ácidos graxos saturados,g,"0,78","0,43",BRC0642N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,93","0,51",BRC0642N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,46","0,80",BRC0642N,Nome não encontrado
Ácidos graxos trans,g,"0,03","0,02",BRC0642N,Nome não encontrado
Cálcio,mg,"7,63","4,20",BRC0642N,Nome não encontrado
Ferro,mg,"0,24","0,13",BRC0642N,Nome não encontrado
Sódio,mg,116,"64,0",BRC0642N,Nome não encontrado
Magnésio,mg,"8,80","4,84",BRC0642N,Nome não encontrado
Fósforo,mg,100,"55,3",BRC0642N,Nome não encontrado
Potássio,mg,185,102,BRC0642N,Nome não encontrado
Manganês,mg,"0,02","0,01",BRC0642N,Nome não encontrado
Zinco,mg,"0,50","0,28",BRC0642N,Nome não encontrado
Cobre,mg,"0,03","0,02",BRC0642N,Nome não encontrado
Selênio,mcg,"4,73","2,60",BRC0642N,Nome não encontrado
Vitamina A (RE),mcg,132,"72,6",BRC0642N,Nome não encontrado
Vitamina A (RAE),mcg,"66,2","36,4",BRC0642N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0642N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,39","0,22",BRC0642N,Nome não encontrado
Tiamina,mg,"0,06","0,03",BRC0642N,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0642N,Nome não encontrado
Niacina,mg,"3,38","1,86",BRC0642N,Nome não encontrado
Vitamina B6,mg,"0,03","0,02",BRC0642N,Nome não encontrado
Vitamina B12,mcg,"0,06","0,04",BRC0642N,Nome não encontrado
Vitamina C,mg,"0,87","0,48",BRC0642N,Nome não encontrado
Equivalente de folato,mcg,"5,40","2,97",BRC0642N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0642N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0642N,Nome não encontrado
Gordura de adição,g,-,-,BRC0642N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0642N,Nome não encontrado
Proteína animal,g,-,-,BRC0642N,Nome não encontrado
