componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,425,233,BRC0300N,Nome não encontrado
Energia,kcal,102,55,BRC0300N,Nome não encontrado
Umidade,g,"78,6","43,2",BRC0300N,Nome não encontrado
Carboidrato total,g,"5,73","3,15",BRC0300N,Nome não encontrado
Carboidrato disponível,g,"3,87","2,13",BRC0300N,Nome não encontrado
Proteína,g,"10,7","5,87",BRC0300N,Nome não encontrado
Lipídios,g,"4,40","2,42",BRC0300N,Nome não encontrado
Fibra alimentar,g,"1,87","1,03",BRC0300N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0300N,Nome não encontrado
Cinzas,g,"0,57","0,32",BRC0300N,Nome não encontrado
Colesterol,mg,"17,5","9,63",BRC0300N,Nome não encontrado
Ácidos graxos saturados,g,"1,24","0,68",BRC0300N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,40","1,32",BRC0300N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,46","0,26",BRC0300N,Nome não encontrado
Ácidos graxos trans,g,"0,06","0,03",BRC0300N,Nome não encontrado
Cálcio,mg,"10,4","5,74",BRC0300N,Nome não encontrado
Ferro,mg,"1,04","0,57",BRC0300N,Nome não encontrado
Sódio,mg,"20,3","11,1",BRC0300N,Nome não encontrado
Magnésio,mg,"14,6","8,03",BRC0300N,Nome não encontrado
Fósforo,mg,"79,5","43,7",BRC0300N,Nome não encontrado
Potássio,mg,200,110,BRC0300N,Nome não encontrado
Manganês,mg,"0,09","0,05",BRC0300N,Nome não encontrado
Zinco,mg,"2,14","1,17",BRC0300N,Nome não encontrado
Cobre,mg,"0,08","0,04",BRC0300N,Nome não encontrado
Selênio,mcg,"0,28","0,15",BRC0300N,Nome não encontrado
Vitamina A (RE),mcg,143,"78,8",BRC0300N,Nome não encontrado
Vitamina A (RAE),mcg,"72,1","39,7",BRC0300N,Nome não encontrado
Vitamina D,mcg,"0,09","0,05",BRC0300N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,51","0,83",BRC0300N,Nome não encontrado
Tiamina,mg,"0,03","0,01",BRC0300N,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0300N,Nome não encontrado
Niacina,mg,"0,84","0,46",BRC0300N,Nome não encontrado
Vitamina B6,mg,"0,03","0,02",BRC0300N,Nome não encontrado
Vitamina B12,mcg,"0,41","0,22",BRC0300N,Nome não encontrado
Vitamina C,mg,"1,40","0,77",BRC0300N,Nome não encontrado
Equivalente de folato,mcg,"19,1","10,5",BRC0300N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0300N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0300N,Nome não encontrado
Gordura de adição,g,-,-,BRC0300N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0300N,Nome não encontrado
Proteína animal,g,-,-,BRC0300N,Nome não encontrado
