componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (40 g),codigo_alimento,nome_alimento
Energia,kJ,197,78,BRC0018J,Nome não encontrado
Energia,kcal,46,18,BRC0018J,Nome não encontrado
Umidade,g,"87,9","35,2",BRC0018J,Nome não encontrado
Carboidrato total,g,"1,37","0,55",BRC0018J,Nome não encontrado
Carboidrato disponível,g,"1,37","0,55",BRC0018J,Nome não encontrado
Proteína,g,"9,84","3,94",BRC0018J,Nome não encontrado
Lipídios,g,"0,17","0,07",BRC0018J,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0018J,Nome não encontrado
Álcool,g,,,BRC0018J,Nome não encontrado
Cinzas,g,"0,68","0,27",BRC0018J,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0018J,Nome não encontrado
Ácidos graxos saturados,g,"0,00","0,00",BRC0018J,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,00","0,00",BRC0018J,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,00","0,00",BRC0018J,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0018J,Nome não encontrado
Cálcio,mg,"26,5","10,6",BRC0018J,Nome não encontrado
Ferro,mg,"1,59","0,64",BRC0018J,Nome não encontrado
Sódio,mg,"60,4","24,1",BRC0018J,Nome não encontrado
Magnésio,mg,"7,03","2,81",BRC0018J,Nome não encontrado
Fósforo,mg,"91,0","36,4",BRC0018J,Nome não encontrado
Potássio,mg,"91,8","36,7",BRC0018J,Nome não encontrado
Manganês,mg,,,BRC0018J,Nome não encontrado
Zinco,mg,"0,58","0,23",BRC0018J,Nome não encontrado
Cobre,mg,,,BRC0018J,Nome não encontrado
Selênio,mcg,,,BRC0018J,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0018J,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0018J,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0018J,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,00","0,00",BRC0018J,Nome não encontrado
Tiamina,mg,"0,06","0,03",BRC0018J,Nome não encontrado
Riboflavina,mg,"0,17","0,07",BRC0018J,Nome não encontrado
Niacina,mg,"0,08","0,03",BRC0018J,Nome não encontrado
Vitamina B6,mg,"0,10","0,04",BRC0018J,Nome não encontrado
Vitamina B12,mcg,"2,23","0,89",BRC0018J,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0018J,Nome não encontrado
Equivalente de folato,mcg,"33,1","13,2",BRC0018J,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0018J,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0018J,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0018J,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0018J,Nome não encontrado
Proteína animal,g,"9,84","3,94",BRC0018J,Nome não encontrado
