componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,367,201,BRC0313N,Nome não encontrado
Energia,kcal,87,47,BRC0313N,Nome não encontrado
Umidade,g,"77,2","42,5",BRC0313N,Nome não encontrado
Carboidrato total,g,"21,2","11,7",BRC0313N,Nome não encontrado
Carboidrato disponível,g,"19,0","10,5",BRC0313N,Nome não encontrado
Proteína,g,"0,78","0,43",BRC0313N,Nome não encontrado
Lipídios,g,"0,34","0,19",BRC0313N,Nome não encontrado
Fibra alimentar,g,"2,16","1,19",BRC0313N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0313N,Nome não encontrado
Cinzas,g,"0,50","0,28",BRC0313N,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0313N,Nome não encontrado
Ácidos graxos saturados,g,"0,13","0,07",BRC0313N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,00","0,00",BRC0313N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,00","0,00",BRC0313N,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0313N,Nome não encontrado
Cálcio,mg,"5,67","3,12",BRC0313N,Nome não encontrado
Ferro,mg,"0,20","0,11",BRC0313N,Nome não encontrado
Sódio,mg,"0,33","0,18",BRC0313N,Nome não encontrado
Magnésio,mg,"23,2","12,7",BRC0313N,Nome não encontrado
Fósforo,mg,"22,0","12,1",BRC0313N,Nome não encontrado
Potássio,mg,382,210,BRC0313N,Nome não encontrado
Manganês,mg,"0,26","0,15",BRC0313N,Nome não encontrado
Zinco,mg,"0,09","0,05",BRC0313N,Nome não encontrado
Cobre,mg,"0,06","0,03",BRC0313N,Nome não encontrado
Selênio,mcg,"0,12","0,06",BRC0313N,Nome não encontrado
Vitamina A (RE),mcg,"12,8","7,04",BRC0313N,Nome não encontrado
Vitamina A (RAE),mcg,"6,40","3,52",BRC0313N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0313N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,29","0,16",BRC0313N,Nome não encontrado
Tiamina,mg,"0,01","0,01",BRC0313N,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0313N,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0313N,Nome não encontrado
Vitamina B6,mg,"0,07","0,04",BRC0313N,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0313N,Nome não encontrado
Vitamina C,mg,"6,60","3,63",BRC0313N,Nome não encontrado
Equivalente de folato,mcg,"13,2","7,28",BRC0313N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0313N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0313N,Nome não encontrado
Gordura de adição,g,-,-,BRC0313N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0313N,Nome não encontrado
Proteína animal,g,-,-,BRC0313N,Nome não encontrado
