componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,152,83,BRC0680N,Nome não encontrado
Energia,kcal,36,20,BRC0680N,Nome não encontrado
Umidade,g,"88,6","48,7",BRC0680N,Nome não encontrado
Carboidrato total,g,"7,92","4,35",BRC0680N,Nome não encontrado
Carboidrato disponível,g,"4,03","2,22",BRC0680N,Nome não encontrado
Proteína,g,"2,50","1,38",BRC0680N,Nome não encontrado
Lipídios,g,"0,28","0,15",BRC0680N,Nome não encontrado
Fibra alimentar,g,"3,89","2,14",BRC0680N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0680N,Nome não encontrado
Cinzas,g,"0,72","0,39",BRC0680N,Nome não encontrado
Colesterol,mg,"0,74","0,41",BRC0680N,Nome não encontrado
Ácidos graxos saturados,g,"0,06","0,03",BRC0680N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,05","0,03",BRC0680N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,13","0,07",BRC0680N,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0680N,Nome não encontrado
Cálcio,mg,"18,8","10,3",BRC0680N,Nome não encontrado
Ferro,mg,"0,65","0,36",BRC0680N,Nome não encontrado
Sódio,mg,"42,7","23,5",BRC0680N,Nome não encontrado
Magnésio,mg,"23,4","12,9",BRC0680N,Nome não encontrado
Fósforo,mg,"49,4","27,2",BRC0680N,Nome não encontrado
Potássio,mg,218,119,BRC0680N,Nome não encontrado
Manganês,mg,"0,20","0,11",BRC0680N,Nome não encontrado
Zinco,mg,"0,78","0,43",BRC0680N,Nome não encontrado
Cobre,mg,"0,23","0,12",BRC0680N,Nome não encontrado
Selênio,mcg,"1,13","0,62",BRC0680N,Nome não encontrado
Vitamina A (RE),mcg,"28,8","15,9",BRC0680N,Nome não encontrado
Vitamina A (RAE),mcg,"14,6","8,04",BRC0680N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0680N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,04","0,02",BRC0680N,Nome não encontrado
Tiamina,mg,"0,04","0,02",BRC0680N,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0680N,Nome não encontrado
Niacina,mg,"0,08","0,05",BRC0680N,Nome não encontrado
Vitamina B6,mg,"0,03","0,01",BRC0680N,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0680N,Nome não encontrado
Vitamina C,mg,"1,96","1,08",BRC0680N,Nome não encontrado
Equivalente de folato,mcg,"46,9","25,8",BRC0680N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0680N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0680N,Nome não encontrado
Gordura de adição,g,-,-,BRC0680N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0680N,Nome não encontrado
Proteína animal,g,-,-,BRC0680N,Nome não encontrado
