componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,432,237,BRC0476N,Nome não encontrado
Energia,kcal,103,56,BRC0476N,Nome não encontrado
Umidade,g,"76,6","42,1",BRC0476N,Nome não encontrado
Carboidrato total,g,"4,69","2,58",BRC0476N,Nome não encontrado
Carboidrato disponível,g,"3,65","2,01",BRC0476N,Nome não encontrado
Proteína,g,"14,5","8,00",BRC0476N,Nome não encontrado
Lipídios,g,"3,09","1,70",BRC0476N,Nome não encontrado
Fibra alimentar,g,"1,04","0,57",BRC0476N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0476N,Nome não encontrado
Cinzas,g,"1,06","0,58",BRC0476N,Nome não encontrado
Colesterol,mg,"48,5","26,7",BRC0476N,Nome não encontrado
Ácidos graxos saturados,g,"1,23","0,67",BRC0476N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,26","0,69",BRC0476N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,20","0,11",BRC0476N,Nome não encontrado
Ácidos graxos trans,g,"0,05","0,03",BRC0476N,Nome não encontrado
Cálcio,mg,"6,44","3,54",BRC0476N,Nome não encontrado
Ferro,mg,"1,31","0,72",BRC0476N,Nome não encontrado
Sódio,mg,123,"68,1",BRC0476N,Nome não encontrado
Magnésio,mg,"14,6","8,05",BRC0476N,Nome não encontrado
Fósforo,mg,126,"69,5",BRC0476N,Nome não encontrado
Potássio,mg,249,136,BRC0476N,Nome não encontrado
Manganês,mg,"0,11","0,06",BRC0476N,Nome não encontrado
Zinco,mg,"3,20","1,76",BRC0476N,Nome não encontrado
Cobre,mg,"0,08","0,04",BRC0476N,Nome não encontrado
Selênio,mcg,"0,55","0,30",BRC0476N,Nome não encontrado
Vitamina A (RE),mcg,245,134,BRC0476N,Nome não encontrado
Vitamina A (RAE),mcg,122,"67,5",BRC0476N,Nome não encontrado
Vitamina D,mcg,,,BRC0476N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"3,19","1,75",BRC0476N,Nome não encontrado
Tiamina,mg,"0,04","0,02",BRC0476N,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0476N,Nome não encontrado
Niacina,mg,"1,23","0,67",BRC0476N,Nome não encontrado
Vitamina B6,mg,"0,04","0,02",BRC0476N,Nome não encontrado
Vitamina B12,mcg,"1,60","0,88",BRC0476N,Nome não encontrado
Vitamina C,mg,"3,03","1,67",BRC0476N,Nome não encontrado
Equivalente de folato,mcg,"9,39","5,16",BRC0476N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0476N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0476N,Nome não encontrado
Gordura de adição,g,-,-,BRC0476N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0476N,Nome não encontrado
Proteína animal,g,-,-,BRC0476N,Nome não encontrado
