componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,980,1077,BRC0536F,Nome não encontrado
Energia,kcal,235,258,BRC0536F,Nome não encontrado
Umidade,g,"59,9","65,9",BRC0536F,Nome não encontrado
Carboidrato total,g,"1,04","1,14",BRC0536F,Nome não encontrado
Carboidrato disponível,g,"0,79","0,87",BRC0536F,Nome não encontrado
Proteína,g,"22,4","24,7",BRC0536F,Nome não encontrado
Lipídios,g,"15,7","17,3",BRC0536F,Nome não encontrado
Fibra alimentar,g,"0,24","0,27",BRC0536F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0536F,Nome não encontrado
Cinzas,g,"0,83","0,91",BRC0536F,Nome não encontrado
Colesterol,mg,101,112,BRC0536F,Nome não encontrado
Ácidos graxos saturados,g,"4,28","4,71",BRC0536F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"7,26","7,98",BRC0536F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,87","3,15",BRC0536F,Nome não encontrado
Ácidos graxos trans,g,"0,04","0,05",BRC0536F,Nome não encontrado
Cálcio,mg,"21,2","23,3",BRC0536F,Nome não encontrado
Ferro,mg,"1,65","1,82",BRC0536F,Nome não encontrado
Sódio,mg,"52,4","57,6",BRC0536F,Nome não encontrado
Magnésio,mg,"18,7","20,5",BRC0536F,Nome não encontrado
Fósforo,mg,155,171,BRC0536F,Nome não encontrado
Potássio,mg,225,248,BRC0536F,Nome não encontrado
Manganês,mg,"0,09","0,10",BRC0536F,Nome não encontrado
Zinco,mg,"1,63","1,79",BRC0536F,Nome não encontrado
Cobre,mg,"0,09","0,10",BRC0536F,Nome não encontrado
Selênio,mcg,"0,05","0,06",BRC0536F,Nome não encontrado
Vitamina A (RE),mcg,"25,1","27,6",BRC0536F,Nome não encontrado
Vitamina A (RAE),mcg,"20,1","22,1",BRC0536F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0536F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,49","0,54",BRC0536F,Nome não encontrado
Tiamina,mg,"0,03","0,04",BRC0536F,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0536F,Nome não encontrado
Niacina,mg,"5,91","6,50",BRC0536F,Nome não encontrado
Vitamina B6,mg,"0,02","0,02",BRC0536F,Nome não encontrado
Vitamina B12,mcg,"0,28","0,30",BRC0536F,Nome não encontrado
Vitamina C,mg,"2,76","3,04",BRC0536F,Nome não encontrado
Equivalente de folato,mcg,"7,70","8,47",BRC0536F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0536F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0536F,Nome não encontrado
Gordura de adição,g,-,-,BRC0536F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0536F,Nome não encontrado
Proteína animal,g,-,-,BRC0536F,Nome não encontrado
