componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,2051,1025,BRC0162K,Nome não encontrado
Energia,kcal,489,244,BRC0162K,Nome não encontrado
Umidade,g,"3,80","1,90",BRC0162K,Nome não encontrado
Carboidrato total,g,"66,8","33,4",BRC0162K,Nome não encontrado
Carboidrato disponível,g,"66,8","33,4",BRC0162K,Nome não encontrado
Proteína,g,"6,19","3,10",BRC0162K,Nome não encontrado
Lipídios,g,"21,9","11,0",BRC0162K,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0162K,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0162K,Nome não encontrado
Cinzas,g,"1,30","0,65",BRC0162K,Nome não encontrado
Colesterol,mg,"12,0","5,98",BRC0162K,Nome não encontrado
Ácidos graxos saturados,g,"12,7","6,33",BRC0162K,Nome não encontrado
Ácidos graxos monoinsaturados,g,"7,24","3,62",BRC0162K,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,65","0,33",BRC0162K,Nome não encontrado
Ácidos graxos trans,g,"0,20","0,10",BRC0162K,Nome não encontrado
Cálcio,mg,186,"93,1",BRC0162K,Nome não encontrado
Ferro,mg,"1,54","0,77",BRC0162K,Nome não encontrado
Sódio,mg,"75,1","37,6",BRC0162K,Nome não encontrado
Magnésio,mg,"55,6","27,8",BRC0162K,Nome não encontrado
Fósforo,mg,206,103,BRC0162K,Nome não encontrado
Potássio,mg,345,172,BRC0162K,Nome não encontrado
Manganês,mg,"0,30","0,15",BRC0162K,Nome não encontrado
Zinco,mg,"1,04","0,52",BRC0162K,Nome não encontrado
Cobre,mg,"0,31","0,15",BRC0162K,Nome não encontrado
Selênio,mcg,"4,40","2,20",BRC0162K,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0162K,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0162K,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0162K,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,38","0,19",BRC0162K,Nome não encontrado
Tiamina,mg,"0,05","0,02",BRC0162K,Nome não encontrado
Riboflavina,mg,"0,21","0,11",BRC0162K,Nome não encontrado
Niacina,mg,,traços,BRC0162K,Nome não encontrado
Vitamina B6,mg,,traços,BRC0162K,Nome não encontrado
Vitamina B12,mcg,"0,73","0,37",BRC0162K,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0162K,Nome não encontrado
Equivalente de folato,mcg,"10,9","5,45",BRC0162K,Nome não encontrado
Sal de adição,g,,traços,BRC0162K,Nome não encontrado
Açúcar de adição,g,,traços,BRC0162K,Nome não encontrado
Gordura de adição,g,,traços,BRC0162K,Nome não encontrado
Proteína vegetal,g,,traços,BRC0162K,Nome não encontrado
Proteína animal,g,,traços,BRC0162K,Nome não encontrado
