componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (80 g),codigo_alimento,nome_alimento
Energia,kJ,215,172,BRC0218C,Nome não encontrado
Energia,kcal,51,40,BRC0218C,Nome não encontrado
Umidade,g,"86,6","69,3",BRC0218C,Nome não encontrado
Carboidrato total,g,"12,0","9,57",BRC0218C,Nome não encontrado
Carboidrato disponível,g,"10,6","8,47",BRC0218C,Nome não encontrado
Proteína,g,"0,70","0,56",BRC0218C,Nome não encontrado
Lipídios,g,"0,34","0,27",BRC0218C,Nome não encontrado
Fibra alimentar,g,"1,38","1,10",BRC0218C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0218C,Nome não encontrado
Cinzas,g,"0,37","0,30",BRC0218C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0218C,Nome não encontrado
Ácidos graxos saturados,g,"0,02","0,02",BRC0218C,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,03","0,03",BRC0218C,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,10","0,08",BRC0218C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0218C,Nome não encontrado
Cálcio,mg,"22,4","17,9",BRC0218C,Nome não encontrado
Ferro,mg,"0,51","0,41",BRC0218C,Nome não encontrado
Sódio,mg,"2,88","2,30",BRC0218C,Nome não encontrado
Magnésio,mg,"16,8","13,5",BRC0218C,Nome não encontrado
Fósforo,mg,"10,8","8,62",BRC0218C,Nome não encontrado
Potássio,mg,125,100,BRC0218C,Nome não encontrado
Manganês,mg,"1,57","1,25",BRC0218C,Nome não encontrado
Zinco,mg,"0,16","0,13",BRC0218C,Nome não encontrado
Cobre,mg,"0,11","0,09",BRC0218C,Nome não encontrado
Selênio,mcg,"0,42","0,33",BRC0218C,Nome não encontrado
Vitamina A (RE),mcg,"1,69","1,35",BRC0218C,Nome não encontrado
Vitamina A (RAE),mcg,"0,92","0,74",BRC0218C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0218C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,06","0,05",BRC0218C,Nome não encontrado
Tiamina,mg,"0,13","0,10",BRC0218C,Nome não encontrado
Riboflavina,mg,"0,02","0,01",BRC0218C,Nome não encontrado
Niacina,mg,"0,01","0,01",BRC0218C,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0218C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0218C,Nome não encontrado
Vitamina C,mg,"33,0","26,4",BRC0218C,Nome não encontrado
Equivalente de folato,mcg,"6,77","5,42",BRC0218C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0218C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0218C,Nome não encontrado
Gordura de adição,g,-,-,BRC0218C,Nome não encontrado
Proteína vegetal,g,-,-,BRC0218C,Nome não encontrado
Proteína animal,g,-,-,BRC0218C,Nome não encontrado
