componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,2225,1112,BRC0173K,Nome não encontrado
Energia,kcal,532,265,BRC0173K,Nome não encontrado
Umidade,g,"0,60","0,30",BRC0173K,Nome não encontrado
Carboidrato total,g,"66,6","33,3",BRC0173K,Nome não encontrado
Carboidrato disponível,g,"65,3","32,7",BRC0173K,Nome não encontrado
Proteína,g,"4,00","2,00",BRC0173K,Nome não encontrado
Lipídios,g,"28,0","14,0",BRC0173K,Nome não encontrado
Fibra alimentar,g,"1,30","0,65",BRC0173K,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0173K,Nome não encontrado
Cinzas,g,"0,80","0,40",BRC0173K,Nome não encontrado
Colesterol,mg,"15,3","7,64",BRC0173K,Nome não encontrado
Ácidos graxos saturados,g,"16,2","8,09",BRC0173K,Nome não encontrado
Ácidos graxos monoinsaturados,g,"9,25","4,63",BRC0173K,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,83","0,42",BRC0173K,Nome não encontrado
Ácidos graxos trans,g,"0,25","0,13",BRC0173K,Nome não encontrado
Cálcio,mg,192,"96,2",BRC0173K,Nome não encontrado
Ferro,mg,"1,59","0,79",BRC0173K,Nome não encontrado
Sódio,mg,"77,6","38,8",BRC0173K,Nome não encontrado
Magnésio,mg,"57,5","28,7",BRC0173K,Nome não encontrado
Fósforo,mg,213,106,BRC0173K,Nome não encontrado
Potássio,mg,356,178,BRC0173K,Nome não encontrado
Manganês,mg,"0,31","0,15",BRC0173K,Nome não encontrado
Zinco,mg,"1,07","0,54",BRC0173K,Nome não encontrado
Cobre,mg,"0,32","0,16",BRC0173K,Nome não encontrado
Selênio,mcg,"4,54","2,27",BRC0173K,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0173K,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0173K,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0173K,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,48","0,24",BRC0173K,Nome não encontrado
Tiamina,mg,"0,05","0,03",BRC0173K,Nome não encontrado
Riboflavina,mg,"0,22","0,11",BRC0173K,Nome não encontrado
Niacina,mg,,traços,BRC0173K,Nome não encontrado
Vitamina B6,mg,,traços,BRC0173K,Nome não encontrado
Vitamina B12,mcg,"0,76","0,38",BRC0173K,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0173K,Nome não encontrado
Equivalente de folato,mcg,"10,9","5,45",BRC0173K,Nome não encontrado
Sal de adição,g,,traços,BRC0173K,Nome não encontrado
Açúcar de adição,g,,traços,BRC0173K,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0173K,Nome não encontrado
Proteína vegetal,g,,traços,BRC0173K,Nome não encontrado
Proteína animal,g,,traços,BRC0173K,Nome não encontrado
