componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (120 g),codigo_alimento,nome_alimento
Energia,kJ,1108,1329,BRC0266A,Nome não encontrado
Energia,kcal,265,317,BRC0266A,Nome não encontrado
Umidade,g,"46,1","55,3",BRC0266A,Nome não encontrado
Carboidrato total,g,"25,9","31,0",BRC0266A,Nome não encontrado
Carboidrato disponível,g,"24,8","29,8",BRC0266A,Nome não encontrado
Proteína,g,"12,9","15,4",BRC0266A,Nome não encontrado
Lipídios,g,"12,5","14,9",BRC0266A,Nome não encontrado
Fibra alimentar,g,"1,00","1,20",BRC0266A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0266A,Nome não encontrado
Cinzas,g,"2,75","3,30",BRC0266A,Nome não encontrado
Colesterol,mg,"33,6","40,3",BRC0266A,Nome não encontrado
Ácidos graxos saturados,g,"4,50","5,40",BRC0266A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,02","3,63",BRC0266A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,84","3,40",BRC0266A,Nome não encontrado
Ácidos graxos trans,g,"0,32","0,39",BRC0266A,Nome não encontrado
Cálcio,mg,188,226,BRC0266A,Nome não encontrado
Ferro,mg,"1,90","2,28",BRC0266A,Nome não encontrado
Sódio,mg,777,933,BRC0266A,Nome não encontrado
Magnésio,mg,"19,6","23,6",BRC0266A,Nome não encontrado
Fósforo,mg,218,262,BRC0266A,Nome não encontrado
Potássio,mg,152,182,BRC0266A,Nome não encontrado
Manganês,mg,"0,24","0,29",BRC0266A,Nome não encontrado
Zinco,mg,"1,58","1,90",BRC0266A,Nome não encontrado
Cobre,mg,"0,09","0,10",BRC0266A,Nome não encontrado
Selênio,mcg,"4,47","5,36",BRC0266A,Nome não encontrado
Vitamina A (RE),mcg,"0,79","0,94",BRC0266A,Nome não encontrado
Vitamina A (RAE),mcg,"1,79","2,15",BRC0266A,Nome não encontrado
Vitamina D,mcg,"0,13","0,16",BRC0266A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,34","0,40",BRC0266A,Nome não encontrado
Tiamina,mg,"0,29","0,34",BRC0266A,Nome não encontrado
Riboflavina,mg,"0,33","0,40",BRC0266A,Nome não encontrado
Niacina,mg,"0,90","1,08",BRC0266A,Nome não encontrado
Vitamina B6,mg,"0,24","0,29",BRC0266A,Nome não encontrado
Vitamina B12,mcg,"0,65","0,78",BRC0266A,Nome não encontrado
Vitamina C,mg,"0,75","0,90",BRC0266A,Nome não encontrado
Equivalente de folato,mcg,"60,9","73,1",BRC0266A,Nome não encontrado
Sal de adição,g,,,BRC0266A,Nome não encontrado
Açúcar de adição,g,,,BRC0266A,Nome não encontrado
Gordura de adição,g,-,-,BRC0266A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0266A,Nome não encontrado
Proteína animal,g,-,-,BRC0266A,Nome não encontrado
