componente,unidade,Valor por 100g,Porção Média (40 g),codigo_alimento,nome_alimento
Energia,kJ,184,73,BRC0599B,Nome não encontrado
Energia,kcal,45,17,BRC0599B,Nome não encontrado
Umidade,g,"91,2","36,5",BRC0599B,Nome não encontrado
Carboidrato total,g,"3,13","1,25",BRC0599B,Nome não encontrado
Carboidrato disponível,g,"1,01","0,40",BRC0599B,Nome não encontrado
Proteína,g,"1,18","0,47",BRC0599B,Nome não encontrado
Lipídios,g,"3,50","1,40",BRC0599B,Nome não encontrado
Fibra alimentar,g,"2,11","0,85",BRC0599B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0599B,Nome não encontrado
Cinzas,g,"0,97","0,39",BRC0599B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0599B,Nome não encontrado
Ácidos graxos saturados,g,"0,53","0,21",BRC0599B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,45","0,98",BRC0599B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,44","0,18",BRC0599B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0599B,Nome não encontrado
Cálcio,mg,"52,3","20,9",BRC0599B,Nome não encontrado
Ferro,mg,"0,59","0,24",BRC0599B,Nome não encontrado
Sódio,mg,"68,3","27,3",BRC0599B,Nome não encontrado
Magnésio,mg,"15,1","6,03",BRC0599B,Nome não encontrado
Fósforo,mg,"15,0","6,00",BRC0599B,Nome não encontrado
Potássio,mg,513,205,BRC0599B,Nome não encontrado
Manganês,mg,"0,28","0,11",BRC0599B,Nome não encontrado
Zinco,mg,"0,21","0,09",BRC0599B,Nome não encontrado
Cobre,mg,"0,06","0,02",BRC0599B,Nome não encontrado
Selênio,mcg,"0,18","0,07",BRC0599B,Nome não encontrado
Vitamina A (RE),mcg,181,"72,6",BRC0599B,Nome não encontrado
Vitamina A (RAE),mcg,"90,8","36,3",BRC0599B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0599B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,92","0,37",BRC0599B,Nome não encontrado
Tiamina,mg,"0,04","0,02",BRC0599B,Nome não encontrado
Riboflavina,mg,"0,10","0,04",BRC0599B,Nome não encontrado
Niacina,mg,"0,65","0,26",BRC0599B,Nome não encontrado
Vitamina B6,mg,"0,03","0,01",BRC0599B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0599B,Nome não encontrado
Vitamina C,mg,"9,45","3,78",BRC0599B,Nome não encontrado
Equivalente de folato,mcg,106,"42,6",BRC0599B,Nome não encontrado
Sal de adição,g,"0,32","0,13",BRC0599B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0599B,Nome não encontrado
Gordura de adição,g,-,-,BRC0599B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0599B,Nome não encontrado
Proteína animal,g,-,-,BRC0599B,Nome não encontrado
