componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,623,623,BRC0111E,Nome não encontrado
Energia,kcal,149,148,BRC0111E,Nome não encontrado
Umidade,g,"70,9","70,9",BRC0111E,Nome não encontrado
Carboidrato total,g,"1,49","1,49",BRC0111E,Nome não encontrado
Carboidrato disponível,g,"0,98","0,98",BRC0111E,Nome não encontrado
Proteína,g,"19,4","19,4",BRC0111E,Nome não encontrado
Lipídios,g,"7,36","7,36",BRC0111E,Nome não encontrado
Fibra alimentar,g,"0,51","0,51",BRC0111E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0111E,Nome não encontrado
Cinzas,g,"1,40","1,40",BRC0111E,Nome não encontrado
Colesterol,mg,"74,4","74,4",BRC0111E,Nome não encontrado
Ácidos graxos saturados,g,"2,26","2,26",BRC0111E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,12","2,12",BRC0111E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,26","2,26",BRC0111E,Nome não encontrado
Ácidos graxos trans,g,"0,05","0,05",BRC0111E,Nome não encontrado
Cálcio,mg,112,112,BRC0111E,Nome não encontrado
Ferro,mg,"0,48","0,48",BRC0111E,Nome não encontrado
Sódio,mg,"50,5","50,5",BRC0111E,Nome não encontrado
Magnésio,mg,"30,8","30,8",BRC0111E,Nome não encontrado
Fósforo,mg,233,233,BRC0111E,Nome não encontrado
Potássio,mg,375,375,BRC0111E,Nome não encontrado
Manganês,mg,"0,10","0,10",BRC0111E,Nome não encontrado
Zinco,mg,"0,78","0,78",BRC0111E,Nome não encontrado
Cobre,mg,"0,08","0,08",BRC0111E,Nome não encontrado
Selênio,mcg,"30,3","30,3",BRC0111E,Nome não encontrado
Vitamina A (RE),mcg,"22,0","22,0",BRC0111E,Nome não encontrado
Vitamina A (RAE),mcg,"11,7","11,7",BRC0111E,Nome não encontrado
Vitamina D,mcg,"1,37","1,37",BRC0111E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,01","1,01",BRC0111E,Nome não encontrado
Tiamina,mg,"0,02","0,02",BRC0111E,Nome não encontrado
Riboflavina,mg,"0,04","0,04",BRC0111E,Nome não encontrado
Niacina,mg,"3,02","3,02",BRC0111E,Nome não encontrado
Vitamina B6,mg,"0,04","0,04",BRC0111E,Nome não encontrado
Vitamina B12,mcg,"3,28","3,28",BRC0111E,Nome não encontrado
Vitamina C,mg,"9,88","9,88",BRC0111E,Nome não encontrado
Equivalente de folato,mcg,"16,0","16,0",BRC0111E,Nome não encontrado
Sal de adição,g,"0,45","0,45",BRC0111E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0111E,Nome não encontrado
Gordura de adição,g,-,-,BRC0111E,Nome não encontrado
Proteína vegetal,g,-,-,BRC0111E,Nome não encontrado
Proteína animal,g,-,-,BRC0111E,Nome não encontrado
