componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,495,272,BRC0473N,Nome não encontrado
Energia,kcal,118,64,BRC0473N,Nome não encontrado
Umidade,g,"75,2","41,4",BRC0473N,Nome não encontrado
Carboidrato total,g,"4,58","2,52",BRC0473N,Nome não encontrado
Carboidrato disponível,g,"3,56","1,96",BRC0473N,Nome não encontrado
Proteína,g,"14,2","7,80",BRC0473N,Nome não encontrado
Lipídios,g,"5,01","2,75",BRC0473N,Nome não encontrado
Fibra alimentar,g,"1,02","0,56",BRC0473N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0473N,Nome não encontrado
Cinzas,g,"1,04","0,57",BRC0473N,Nome não encontrado
Colesterol,mg,"47,2","26,0",BRC0473N,Nome não encontrado
Ácidos graxos saturados,g,"1,51","0,83",BRC0473N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,70","0,93",BRC0473N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,38","0,76",BRC0473N,Nome não encontrado
Ácidos graxos trans,g,"0,06","0,03",BRC0473N,Nome não encontrado
Cálcio,mg,"6,31","3,47",BRC0473N,Nome não encontrado
Ferro,mg,"1,28","0,70",BRC0473N,Nome não encontrado
Sódio,mg,123,"67,8",BRC0473N,Nome não encontrado
Magnésio,mg,"14,3","7,85",BRC0473N,Nome não encontrado
Fósforo,mg,123,"67,7",BRC0473N,Nome não encontrado
Potássio,mg,242,133,BRC0473N,Nome não encontrado
Manganês,mg,"0,11","0,06",BRC0473N,Nome não encontrado
Zinco,mg,"3,12","1,71",BRC0473N,Nome não encontrado
Cobre,mg,"0,08","0,04",BRC0473N,Nome não encontrado
Selênio,mcg,"0,54","0,30",BRC0473N,Nome não encontrado
Vitamina A (RE),mcg,238,131,BRC0473N,Nome não encontrado
Vitamina A (RAE),mcg,119,"65,8",BRC0473N,Nome não encontrado
Vitamina D,mcg,,,BRC0473N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"3,14","1,72",BRC0473N,Nome não encontrado
Tiamina,mg,"0,04","0,02",BRC0473N,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0473N,Nome não encontrado
Niacina,mg,"1,20","0,66",BRC0473N,Nome não encontrado
Vitamina B6,mg,"0,03","0,02",BRC0473N,Nome não encontrado
Vitamina B12,mcg,"1,55","0,85",BRC0473N,Nome não encontrado
Vitamina C,mg,"2,96","1,63",BRC0473N,Nome não encontrado
Equivalente de folato,mcg,"9,17","5,04",BRC0473N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0473N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0473N,Nome não encontrado
Gordura de adição,g,-,-,BRC0473N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0473N,Nome não encontrado
Proteína animal,g,-,-,BRC0473N,Nome não encontrado
