componente,unidade,Valor por 100g,Porção Média (70 g),codigo_alimento,nome_alimento
Energia,kJ,210,146,BRC0553B,Nome não encontrado
Energia,kcal,51,35,BRC0553B,Nome não encontrado
Umidade,g,"90,1","63,1",BRC0553B,Nome não encontrado
Carboidrato total,g,"4,61","3,23",BRC0553B,Nome não encontrado
Carboidrato disponível,g,"2,75","1,92",BRC0553B,Nome não encontrado
Proteína,g,"1,17","0,82",BRC0553B,Nome não encontrado
Lipídios,g,"3,46","2,42",BRC0553B,Nome não encontrado
Fibra alimentar,g,"1,87","1,31",BRC0553B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0553B,Nome não encontrado
Cinzas,g,"0,66","0,46",BRC0553B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0553B,Nome não encontrado
Ácidos graxos saturados,g,"0,54","0,38",BRC0553B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,45","1,71",BRC0553B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,40","0,28",BRC0553B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0553B,Nome não encontrado
Cálcio,mg,"44,9","31,4",BRC0553B,Nome não encontrado
Ferro,mg,"0,29","0,21",BRC0553B,Nome não encontrado
Sódio,mg,"56,1","39,3",BRC0553B,Nome não encontrado
Magnésio,mg,"11,2","7,85",BRC0553B,Nome não encontrado
Fósforo,mg,"17,9","12,6",BRC0553B,Nome não encontrado
Potássio,mg,222,155,BRC0553B,Nome não encontrado
Manganês,mg,"0,23","0,16",BRC0553B,Nome não encontrado
Zinco,mg,"0,22","0,16",BRC0553B,Nome não encontrado
Cobre,mg,"0,06","0,04",BRC0553B,Nome não encontrado
Selênio,mcg,"0,04","0,03",BRC0553B,Nome não encontrado
Vitamina A (RE),mcg,131,"92,3",BRC0553B,Nome não encontrado
Vitamina A (RAE),mcg,"65,9","46,1",BRC0553B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0553B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,82","0,57",BRC0553B,Nome não encontrado
Tiamina,mg,"0,02","0,01",BRC0553B,Nome não encontrado
Riboflavina,mg,"0,04","0,03",BRC0553B,Nome não encontrado
Niacina,mg,"0,03","0,02",BRC0553B,Nome não encontrado
Vitamina B6,mg,"0,08","0,06",BRC0553B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0553B,Nome não encontrado
Vitamina C,mg,"23,3","16,3",BRC0553B,Nome não encontrado
Equivalente de folato,mcg,"37,1","26,0",BRC0553B,Nome não encontrado
Sal de adição,g,"0,32","0,22",BRC0553B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0553B,Nome não encontrado
Gordura de adição,g,-,-,BRC0553B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0553B,Nome não encontrado
Proteína animal,g,-,-,BRC0553B,Nome não encontrado
