componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,474,260,BRC0534N,Nome não encontrado
Energia,kcal,113,62,BRC0534N,Nome não encontrado
Umidade,g,"76,8","42,2",BRC0534N,Nome não encontrado
Carboidrato total,g,"3,58","1,97",BRC0534N,Nome não encontrado
Carboidrato disponível,g,"2,75","1,51",BRC0534N,Nome não encontrado
Proteína,g,"14,0","7,70",BRC0534N,Nome não encontrado
Lipídios,g,"4,93","2,71",BRC0534N,Nome não encontrado
Fibra alimentar,g,"0,83","0,46",BRC0534N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0534N,Nome não encontrado
Cinzas,g,"0,70","0,38",BRC0534N,Nome não encontrado
Colesterol,mg,"47,0","25,8",BRC0534N,Nome não encontrado
Ácidos graxos saturados,g,"1,51","0,83",BRC0534N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,68","0,92",BRC0534N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,36","0,75",BRC0534N,Nome não encontrado
Ácidos graxos trans,g,"0,06","0,03",BRC0534N,Nome não encontrado
Cálcio,mg,"6,44","3,54",BRC0534N,Nome não encontrado
Ferro,mg,"1,24","0,68",BRC0534N,Nome não encontrado
Sódio,mg,"23,7","13,0",BRC0534N,Nome não encontrado
Magnésio,mg,"14,0","7,71",BRC0534N,Nome não encontrado
Fósforo,mg,119,"65,7",BRC0534N,Nome não encontrado
Potássio,mg,218,120,BRC0534N,Nome não encontrado
Manganês,mg,"0,08","0,04",BRC0534N,Nome não encontrado
Zinco,mg,"3,13","1,72",BRC0534N,Nome não encontrado
Cobre,mg,"0,07","0,04",BRC0534N,Nome não encontrado
Selênio,mcg,"0,28","0,15",BRC0534N,Nome não encontrado
Vitamina A (RE),mcg,127,"70,2",BRC0534N,Nome não encontrado
Vitamina A (RAE),mcg,"64,1","35,2",BRC0534N,Nome não encontrado
Vitamina D,mcg,,,BRC0534N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,65","0,91",BRC0534N,Nome não encontrado
Tiamina,mg,"0,04","0,02",BRC0534N,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0534N,Nome não encontrado
Niacina,mg,"1,15","0,63",BRC0534N,Nome não encontrado
Vitamina B6,mg,"0,02","0,01",BRC0534N,Nome não encontrado
Vitamina B12,mcg,"1,56","0,86",BRC0534N,Nome não encontrado
Vitamina C,mg,"2,72","1,49",BRC0534N,Nome não encontrado
Equivalente de folato,mcg,"10,5","5,76",BRC0534N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0534N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0534N,Nome não encontrado
Gordura de adição,g,-,-,BRC0534N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0534N,Nome não encontrado
Proteína animal,g,-,-,BRC0534N,Nome não encontrado
