componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,853,938,BRC0723F,Nome não encontrado
Energia,kcal,204,224,BRC0723F,Nome não encontrado
Umidade,g,"61,8","68,0",BRC0723F,Nome não encontrado
Carboidrato total,g,"3,27","3,60",BRC0723F,Nome não encontrado
Carboidrato disponível,g,"3,22","3,54",BRC0723F,Nome não encontrado
Proteína,g,"22,5","24,8",BRC0723F,Nome não encontrado
Lipídios,g,"11,2","12,3",BRC0723F,Nome não encontrado
Fibra alimentar,g,"0,05","0,06",BRC0723F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0723F,Nome não encontrado
Cinzas,g,"1,12","1,24",BRC0723F,Nome não encontrado
Colesterol,mg,"89,7","98,7",BRC0723F,Nome não encontrado
Ácidos graxos saturados,g,"3,66","4,03",BRC0723F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,93","5,42",BRC0723F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,97","2,17",BRC0723F,Nome não encontrado
Ácidos graxos trans,g,"0,03","0,03",BRC0723F,Nome não encontrado
Cálcio,mg,"65,6","72,2",BRC0723F,Nome não encontrado
Ferro,mg,"1,62","1,78",BRC0723F,Nome não encontrado
Sódio,mg,100,111,BRC0723F,Nome não encontrado
Magnésio,mg,"20,1","22,1",BRC0723F,Nome não encontrado
Fósforo,mg,175,192,BRC0723F,Nome não encontrado
Potássio,mg,215,236,BRC0723F,Nome não encontrado
Manganês,mg,"0,02","0,03",BRC0723F,Nome não encontrado
Zinco,mg,"1,88","2,06",BRC0723F,Nome não encontrado
Cobre,mg,"0,10","0,11",BRC0723F,Nome não encontrado
Selênio,mcg,"11,2","12,4",BRC0723F,Nome não encontrado
Vitamina A (RE),mcg,"28,6","31,4",BRC0723F,Nome não encontrado
Vitamina A (RAE),mcg,"28,3","31,2",BRC0723F,Nome não encontrado
Vitamina D,mcg,,,BRC0723F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,43","0,47",BRC0723F,Nome não encontrado
Tiamina,mg,"0,04","0,04",BRC0723F,Nome não encontrado
Riboflavina,mg,"0,08","0,09",BRC0723F,Nome não encontrado
Niacina,mg,"6,66","7,33",BRC0723F,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0723F,Nome não encontrado
Vitamina B12,mcg,"0,32","0,35",BRC0723F,Nome não encontrado
Vitamina C,mg,"1,26","1,38",BRC0723F,Nome não encontrado
Equivalente de folato,mcg,"8,86","9,75",BRC0723F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0723F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0723F,Nome não encontrado
Gordura de adição,g,-,-,BRC0723F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0723F,Nome não encontrado
Proteína animal,g,-,-,BRC0723F,Nome não encontrado
