componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,1660,829,BRC0130K,Nome não encontrado
Energia,kcal,391,195,BRC0130K,Nome não encontrado
Umidade,g,"2,15","1,08",BRC0130K,Nome não encontrado
Carboidrato total,g,"92,4","46,2",BRC0130K,Nome não encontrado
Carboidrato disponível,g,"89,1","44,6",BRC0130K,Nome não encontrado
Proteína,g,"3,33","1,67",BRC0130K,Nome não encontrado
Lipídios,g,"1,67","0,84",BRC0130K,Nome não encontrado
Fibra alimentar,g,"3,30","1,65",BRC0130K,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0130K,Nome não encontrado
Cinzas,g,"0,45","0,23",BRC0130K,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0130K,Nome não encontrado
Ácidos graxos saturados,g,"1,67","0,83",BRC0130K,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,00","0,00",BRC0130K,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,00","0,00",BRC0130K,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0130K,Nome não encontrado
Cálcio,mg,"32,0","16,0",BRC0130K,Nome não encontrado
Ferro,mg,"0,59","0,30",BRC0130K,Nome não encontrado
Sódio,mg,"33,0","16,5",BRC0130K,Nome não encontrado
Magnésio,mg,"32,0","16,0",BRC0130K,Nome não encontrado
Fósforo,mg,"55,0","27,5",BRC0130K,Nome não encontrado
Potássio,mg,105,"52,5",BRC0130K,Nome não encontrado
Manganês,mg,"0,30","0,15",BRC0130K,Nome não encontrado
Zinco,mg,"0,42","0,21",BRC0130K,Nome não encontrado
Cobre,mg,"0,13","0,07",BRC0130K,Nome não encontrado
Selênio,mcg,"2,60","1,30",BRC0130K,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0130K,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0130K,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0130K,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"2,33","1,17",BRC0130K,Nome não encontrado
Tiamina,mg,"0,01","0,01",BRC0130K,Nome não encontrado
Riboflavina,mg,"0,15","0,07",BRC0130K,Nome não encontrado
Niacina,mg,"0,48","0,24",BRC0130K,Nome não encontrado
Vitamina B6,mg,"0,02","0,01",BRC0130K,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0130K,Nome não encontrado
Vitamina C,mg,"0,30","0,15",BRC0130K,Nome não encontrado
Equivalente de folato,mcg,"0,00","0,00",BRC0130K,Nome não encontrado
Sal de adição,g,,traços,BRC0130K,Nome não encontrado
Açúcar de adição,g,,traços,BRC0130K,Nome não encontrado
Gordura de adição,g,,traços,BRC0130K,Nome não encontrado
Proteína vegetal,g,,traços,BRC0130K,Nome não encontrado
Proteína animal,g,,traços,BRC0130K,Nome não encontrado
