componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,403,221,BRC0153N,Nome não encontrado
Energia,kcal,78,42,BRC0153N,Nome não encontrado
Umidade,g,"78,6","43,2",BRC0153N,Nome não encontrado
Carboidrato total,g,"5,34","2,94",BRC0153N,Nome não encontrado
Carboidrato disponível,g,"4,50","2,47",BRC0153N,Nome não encontrado
Proteína,g,"11,8","6,51",BRC0153N,Nome não encontrado
Lipídios,g,"1,21","0,67",BRC0153N,Nome não encontrado
Fibra alimentar,g,"0,84","0,46",BRC0153N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0153N,Nome não encontrado
Cinzas,g,"3,05","1,68",BRC0153N,Nome não encontrado
Colesterol,mg,"31,7","17,4",BRC0153N,Nome não encontrado
Ácidos graxos saturados,g,"0,41","0,23",BRC0153N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,40","0,22",BRC0153N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,23","0,13",BRC0153N,Nome não encontrado
Ácidos graxos trans,g,"0,02","0,01",BRC0153N,Nome não encontrado
Cálcio,mg,"10,8","5,94",BRC0153N,Nome não encontrado
Ferro,mg,"0,30","0,16",BRC0153N,Nome não encontrado
Sódio,mg,949,522,BRC0153N,Nome não encontrado
Magnésio,mg,"12,5","6,88",BRC0153N,Nome não encontrado
Fósforo,mg,"96,9","53,3",BRC0153N,Nome não encontrado
Potássio,mg,214,117,BRC0153N,Nome não encontrado
Manganês,mg,"0,08","0,04",BRC0153N,Nome não encontrado
Zinco,mg,"0,47","0,26",BRC0153N,Nome não encontrado
Cobre,mg,"0,06","0,03",BRC0153N,Nome não encontrado
Selênio,mcg,"4,26","2,34",BRC0153N,Nome não encontrado
Vitamina A (RE),mcg,"31,0","17,0",BRC0153N,Nome não encontrado
Vitamina A (RAE),mcg,"15,7","8,63",BRC0153N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0153N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,18","0,10",BRC0153N,Nome não encontrado
Tiamina,mg,"0,05","0,03",BRC0153N,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0153N,Nome não encontrado
Niacina,mg,"3,14","1,73",BRC0153N,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0153N,Nome não encontrado
Vitamina B12,mcg,"0,05","0,03",BRC0153N,Nome não encontrado
Vitamina C,mg,"5,07","2,79",BRC0153N,Nome não encontrado
Equivalente de folato,mcg,"9,62","5,29",BRC0153N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0153N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0153N,Nome não encontrado
Gordura de adição,g,-,-,BRC0153N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0153N,Nome não encontrado
Proteína animal,g,-,-,BRC0153N,Nome não encontrado
