componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (25 g),codigo_alimento,nome_alimento
Energia,kJ,546,136,BRC0265B,Nome não encontrado
Energia,kcal,131,32,BRC0265B,Nome não encontrado
Umidade,g,"75,1","18,8",BRC0265B,Nome não encontrado
Carboidrato total,g,"12,4","3,11",BRC0265B,Nome não encontrado
Carboidrato disponível,g,"10,4","2,60",BRC0265B,Nome não encontrado
Proteína,g,"3,78","0,94",BRC0265B,Nome não encontrado
Lipídios,g,"7,80","1,95",BRC0265B,Nome não encontrado
Fibra alimentar,g,"2,02","0,50",BRC0265B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0265B,Nome não encontrado
Cinzas,g,"0,93","0,23",BRC0265B,Nome não encontrado
Colesterol,mg,"43,4","10,9",BRC0265B,Nome não encontrado
Ácidos graxos saturados,g,"1,40","0,35",BRC0265B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,98","0,49",BRC0265B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"4,12","1,03",BRC0265B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0265B,Nome não encontrado
Cálcio,mg,"24,5","6,14",BRC0265B,Nome não encontrado
Ferro,mg,"1,16","0,29",BRC0265B,Nome não encontrado
Sódio,mg,"53,4","13,3",BRC0265B,Nome não encontrado
Magnésio,mg,"28,3","7,08",BRC0265B,Nome não encontrado
Fósforo,mg,"72,9","18,2",BRC0265B,Nome não encontrado
Potássio,mg,308,"77,0",BRC0265B,Nome não encontrado
Manganês,mg,"0,26","0,07",BRC0265B,Nome não encontrado
Zinco,mg,"0,51","0,13",BRC0265B,Nome não encontrado
Cobre,mg,"0,12","0,03",BRC0265B,Nome não encontrado
Selênio,mcg,"6,16","1,54",BRC0265B,Nome não encontrado
Vitamina A (RE),mcg,"65,1","16,3",BRC0265B,Nome não encontrado
Vitamina A (RAE),mcg,"41,1","10,3",BRC0265B,Nome não encontrado
Vitamina D,mcg,"0,21","0,05",BRC0265B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,98","0,25",BRC0265B,Nome não encontrado
Tiamina,mg,"0,03","0,01",BRC0265B,Nome não encontrado
Riboflavina,mg,"0,10","0,03",BRC0265B,Nome não encontrado
Niacina,mg,"0,08","0,02",BRC0265B,Nome não encontrado
Vitamina B6,mg,"0,04","0,01",BRC0265B,Nome não encontrado
Vitamina B12,mcg,"0,10","0,02",BRC0265B,Nome não encontrado
Vitamina C,mg,"6,34","1,58",BRC0265B,Nome não encontrado
Equivalente de folato,mcg,"35,5","8,87",BRC0265B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0265B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0265B,Nome não encontrado
Gordura de adição,g,-,-,BRC0265B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0265B,Nome não encontrado
Proteína animal,g,-,-,BRC0265B,Nome não encontrado
