componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,1186,1186,BRC0219E,Nome não encontrado
Energia,kcal,283,283,BRC0219E,Nome não encontrado
Umidade,g,"44,1","44,1",BRC0219E,Nome não encontrado
Carboidrato total,g,"15,7","15,7",BRC0219E,Nome não encontrado
Carboidrato disponível,g,"14,7","14,7",BRC0219E,Nome não encontrado
Proteína,g,"23,3","23,3",BRC0219E,Nome não encontrado
Lipídios,g,"14,4","14,4",BRC0219E,Nome não encontrado
Fibra alimentar,g,"0,96","0,96",BRC0219E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0219E,Nome não encontrado
Cinzas,g,"2,50","2,50",BRC0219E,Nome não encontrado
Colesterol,mg,102,102,BRC0219E,Nome não encontrado
Ácidos graxos saturados,g,"3,01","3,01",BRC0219E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,92","3,92",BRC0219E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"7,04","7,04",BRC0219E,Nome não encontrado
Ácidos graxos trans,g,,,BRC0219E,Nome não encontrado
Cálcio,mg,"75,3","75,3",BRC0219E,Nome não encontrado
Ferro,mg,"2,01","2,01",BRC0219E,Nome não encontrado
Sódio,mg,482,482,BRC0219E,Nome não encontrado
Magnésio,mg,"37,8","37,8",BRC0219E,Nome não encontrado
Fósforo,mg,263,263,BRC0219E,Nome não encontrado
Potássio,mg,340,340,BRC0219E,Nome não encontrado
Manganês,mg,"0,37","0,37",BRC0219E,Nome não encontrado
Zinco,mg,"0,99","0,99",BRC0219E,Nome não encontrado
Cobre,mg,"0,18","0,18",BRC0219E,Nome não encontrado
Selênio,mcg,"48,1","48,1",BRC0219E,Nome não encontrado
Vitamina A (RE),mcg,"27,5","27,5",BRC0219E,Nome não encontrado
Vitamina A (RAE),mcg,"27,4","27,4",BRC0219E,Nome não encontrado
Vitamina D,mcg,"2,46","2,46",BRC0219E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,19","1,19",BRC0219E,Nome não encontrado
Tiamina,mg,"0,14","0,14",BRC0219E,Nome não encontrado
Riboflavina,mg,"0,09","0,09",BRC0219E,Nome não encontrado
Niacina,mg,"3,72","3,72",BRC0219E,Nome não encontrado
Vitamina B6,mg,"0,02","0,02",BRC0219E,Nome não encontrado
Vitamina B12,mcg,"3,07","3,07",BRC0219E,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0219E,Nome não encontrado
Equivalente de folato,mcg,"36,8","36,8",BRC0219E,Nome não encontrado
Sal de adição,g,"0,45","0,45",BRC0219E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0219E,Nome não encontrado
Gordura de adição,g,-,-,BRC0219E,Nome não encontrado
Proteína vegetal,g,-,-,BRC0219E,Nome não encontrado
Proteína animal,g,-,-,BRC0219E,Nome não encontrado
