componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,496,272,BRC0515N,Nome não encontrado
Energia,kcal,118,65,BRC0515N,Nome não encontrado
Umidade,g,"75,2","41,3",BRC0515N,Nome não encontrado
Carboidrato total,g,"4,58","2,52",BRC0515N,Nome não encontrado
Carboidrato disponível,g,"3,56","1,96",BRC0515N,Nome não encontrado
Proteína,g,"14,2","7,79",BRC0515N,Nome não encontrado
Lipídios,g,"5,03","2,77",BRC0515N,Nome não encontrado
Fibra alimentar,g,"1,02","0,56",BRC0515N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0515N,Nome não encontrado
Cinzas,g,"1,04","0,57",BRC0515N,Nome não encontrado
Colesterol,mg,"47,0","25,8",BRC0515N,Nome não encontrado
Ácidos graxos saturados,g,"1,53","0,84",BRC0515N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,71","0,94",BRC0515N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,38","0,76",BRC0515N,Nome não encontrado
Ácidos graxos trans,g,"0,06","0,03",BRC0515N,Nome não encontrado
Cálcio,mg,"6,30","3,46",BRC0515N,Nome não encontrado
Ferro,mg,"1,29","0,71",BRC0515N,Nome não encontrado
Sódio,mg,123,"67,9",BRC0515N,Nome não encontrado
Magnésio,mg,"14,3","7,85",BRC0515N,Nome não encontrado
Fósforo,mg,122,"67,5",BRC0515N,Nome não encontrado
Potássio,mg,243,133,BRC0515N,Nome não encontrado
Manganês,mg,"0,11","0,06",BRC0515N,Nome não encontrado
Zinco,mg,"3,16","1,74",BRC0515N,Nome não encontrado
Cobre,mg,"0,08","0,04",BRC0515N,Nome não encontrado
Selênio,mcg,"0,44","0,24",BRC0515N,Nome não encontrado
Vitamina A (RE),mcg,238,131,BRC0515N,Nome não encontrado
Vitamina A (RAE),mcg,119,"65,8",BRC0515N,Nome não encontrado
Vitamina D,mcg,,,BRC0515N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"3,14","1,73",BRC0515N,Nome não encontrado
Tiamina,mg,"0,04","0,02",BRC0515N,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0515N,Nome não encontrado
Niacina,mg,"1,15","0,63",BRC0515N,Nome não encontrado
Vitamina B6,mg,"0,03","0,02",BRC0515N,Nome não encontrado
Vitamina B12,mcg,"1,56","0,86",BRC0515N,Nome não encontrado
Vitamina C,mg,"2,96","1,63",BRC0515N,Nome não encontrado
Equivalente de folato,mcg,"9,12","5,02",BRC0515N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0515N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0515N,Nome não encontrado
Gordura de adição,g,-,-,BRC0515N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0515N,Nome não encontrado
Proteína animal,g,-,-,BRC0515N,Nome não encontrado
