componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,474,260,BRC0658N,Nome não encontrado
Energia,kcal,113,61,BRC0658N,Nome não encontrado
Umidade,g,"74,6","41,1",BRC0658N,Nome não encontrado
Carboidrato total,g,"7,96","4,38",BRC0658N,Nome não encontrado
Carboidrato disponível,g,"7,11","3,91",BRC0658N,Nome não encontrado
Proteína,g,"13,8","7,59",BRC0658N,Nome não encontrado
Lipídios,g,"2,86","1,57",BRC0658N,Nome não encontrado
Fibra alimentar,g,"0,85","0,47",BRC0658N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0658N,Nome não encontrado
Cinzas,g,"0,74","0,41",BRC0658N,Nome não encontrado
Colesterol,mg,"44,5","24,5",BRC0658N,Nome não encontrado
Ácidos graxos saturados,g,"1,16","0,64",BRC0658N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,20","0,66",BRC0658N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,25","0,14",BRC0658N,Nome não encontrado
Ácidos graxos trans,g,"0,04","0,02",BRC0658N,Nome não encontrado
Cálcio,mg,"10,4","5,73",BRC0658N,Nome não encontrado
Ferro,mg,"1,59","0,87",BRC0658N,Nome não encontrado
Sódio,mg,151,"83,6",BRC0658N,Nome não encontrado
Magnésio,mg,"15,1","8,30",BRC0658N,Nome não encontrado
Fósforo,mg,112,"61,9",BRC0658N,Nome não encontrado
Potássio,mg,209,115,BRC0658N,Nome não encontrado
Manganês,mg,"0,08","0,05",BRC0658N,Nome não encontrado
Zinco,mg,"2,93","1,61",BRC0658N,Nome não encontrado
Cobre,mg,"0,07","0,04",BRC0658N,Nome não encontrado
Selênio,mcg,"0,37","0,20",BRC0658N,Nome não encontrado
Vitamina A (RE),mcg,"38,7","21,3",BRC0658N,Nome não encontrado
Vitamina A (RAE),mcg,"19,6","10,8",BRC0658N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0658N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,33","0,18",BRC0658N,Nome não encontrado
Tiamina,mg,"0,03","0,02",BRC0658N,Nome não encontrado
Riboflavina,mg,"0,02","0,01",BRC0658N,Nome não encontrado
Niacina,mg,"1,09","0,60",BRC0658N,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0658N,Nome não encontrado
Vitamina B12,mcg,"1,48","0,81",BRC0658N,Nome não encontrado
Vitamina C,mg,"0,38","0,21",BRC0658N,Nome não encontrado
Equivalente de folato,mcg,"35,0","19,3",BRC0658N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0658N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0658N,Nome não encontrado
Gordura de adição,g,-,-,BRC0658N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0658N,Nome não encontrado
Proteína animal,g,-,-,BRC0658N,Nome não encontrado
