componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,231,126,BRC0342N,Nome não encontrado
Energia,kcal,55,30,BRC0342N,Nome não encontrado
Umidade,g,"84,8","46,6",BRC0342N,Nome não encontrado
Carboidrato total,g,"13,6","7,46",BRC0342N,Nome não encontrado
Carboidrato disponível,g,"10,6","5,82",BRC0342N,Nome não encontrado
Proteína,g,"0,61","0,33",BRC0342N,Nome não encontrado
Lipídios,g,"0,45","0,25",BRC0342N,Nome não encontrado
Fibra alimentar,g,"2,99","1,64",BRC0342N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0342N,Nome não encontrado
Cinzas,g,"0,59","0,32",BRC0342N,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0342N,Nome não encontrado
Ácidos graxos saturados,g,"0,09","0,05",BRC0342N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,01","0,01",BRC0342N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,12","0,06",BRC0342N,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0342N,Nome não encontrado
Cálcio,mg,"10,6","5,84",BRC0342N,Nome não encontrado
Ferro,mg,"0,24","0,13",BRC0342N,Nome não encontrado
Sódio,mg,"1,17","0,64",BRC0342N,Nome não encontrado
Magnésio,mg,"13,6","7,46",BRC0342N,Nome não encontrado
Fósforo,mg,"15,8","8,70",BRC0342N,Nome não encontrado
Potássio,mg,254,140,BRC0342N,Nome não encontrado
Manganês,mg,"0,53","0,29",BRC0342N,Nome não encontrado
Zinco,mg,"0,11","0,06",BRC0342N,Nome não encontrado
Cobre,mg,"0,07","0,04",BRC0342N,Nome não encontrado
Selênio,mcg,"0,30","0,17",BRC0342N,Nome não encontrado
Vitamina A (RE),mcg,"38,4","21,1",BRC0342N,Nome não encontrado
Vitamina A (RAE),mcg,"19,2","10,6",BRC0342N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0342N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,33","0,18",BRC0342N,Nome não encontrado
Tiamina,mg,"0,06","0,03",BRC0342N,Nome não encontrado
Riboflavina,mg,"0,01","0,00",BRC0342N,Nome não encontrado
Niacina,mg,traços,traços,BRC0342N,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0342N,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0342N,Nome não encontrado
Vitamina C,mg,"41,7","22,9",BRC0342N,Nome não encontrado
Equivalente de folato,mcg,"18,5","10,2",BRC0342N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0342N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0342N,Nome não encontrado
Gordura de adição,g,-,-,BRC0342N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0342N,Nome não encontrado
Proteína animal,g,-,-,BRC0342N,Nome não encontrado
