componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,480,264,BRC0528N,Nome não encontrado
Energia,kcal,115,62,BRC0528N,Nome não encontrado
Umidade,g,"76,0","41,8",BRC0528N,Nome não encontrado
Carboidrato total,g,"5,35","2,94",BRC0528N,Nome não encontrado
Carboidrato disponível,g,"4,43","2,44",BRC0528N,Nome não encontrado
Proteína,g,"13,2","7,25",BRC0528N,Nome não encontrado
Lipídios,g,"4,69","2,58",BRC0528N,Nome não encontrado
Fibra alimentar,g,"0,92","0,51",BRC0528N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0528N,Nome não encontrado
Cinzas,g,"0,74","0,41",BRC0528N,Nome não encontrado
Colesterol,mg,"44,4","24,4",BRC0528N,Nome não encontrado
Ácidos graxos saturados,g,"1,44","0,79",BRC0528N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,58","0,87",BRC0528N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,33","0,73",BRC0528N,Nome não encontrado
Ácidos graxos trans,g,"0,05","0,03",BRC0528N,Nome não encontrado
Cálcio,mg,"9,02","4,96",BRC0528N,Nome não encontrado
Ferro,mg,"1,22","0,67",BRC0528N,Nome não encontrado
Sódio,mg,"23,2","12,8",BRC0528N,Nome não encontrado
Magnésio,mg,"13,8","7,61",BRC0528N,Nome não encontrado
Fósforo,mg,114,"62,9",BRC0528N,Nome não encontrado
Potássio,mg,260,143,BRC0528N,Nome não encontrado
Manganês,mg,"0,07","0,04",BRC0528N,Nome não encontrado
Zinco,mg,"3,00","1,65",BRC0528N,Nome não encontrado
Cobre,mg,"0,09","0,05",BRC0528N,Nome não encontrado
Selênio,mcg,"0,14","0,08",BRC0528N,Nome não encontrado
Vitamina A (RE),mcg,149,"82,0",BRC0528N,Nome não encontrado
Vitamina A (RAE),mcg,"74,8","41,1",BRC0528N,Nome não encontrado
Vitamina D,mcg,,,BRC0528N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,38","0,21",BRC0528N,Nome não encontrado
Tiamina,mg,"0,04","0,02",BRC0528N,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0528N,Nome não encontrado
Niacina,mg,"1,83","1,01",BRC0528N,Nome não encontrado
Vitamina B6,mg,"0,02","0,01",BRC0528N,Nome não encontrado
Vitamina B12,mcg,"1,48","0,81",BRC0528N,Nome não encontrado
Vitamina C,mg,"3,69","2,03",BRC0528N,Nome não encontrado
Equivalente de folato,mcg,"8,56","4,71",BRC0528N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0528N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0528N,Nome não encontrado
Gordura de adição,g,-,-,BRC0528N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0528N,Nome não encontrado
Proteína animal,g,-,-,BRC0528N,Nome não encontrado
