componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (15 g),codigo_alimento,nome_alimento
Energia,kJ,1362,204,BRC0008J,Nome não encontrado
Energia,kcal,329,49,BRC0008J,Nome não encontrado
Umidade,g,"50,7","7,60",BRC0008J,Nome não encontrado
Carboidrato total,g,"4,28","0,64",BRC0008J,Nome não encontrado
Carboidrato disponível,g,"4,28","0,64",BRC0008J,Nome não encontrado
Proteína,g,"15,7","2,36",BRC0008J,Nome não encontrado
Lipídios,g,"27,6","4,14",BRC0008J,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0008J,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0008J,Nome não encontrado
Cinzas,g,"1,69","0,25",BRC0008J,Nome não encontrado
Colesterol,mg,1142,171,BRC0008J,Nome não encontrado
Ácidos graxos saturados,g,"8,26","1,24",BRC0008J,Nome não encontrado
Ácidos graxos monoinsaturados,g,"10,9","1,63",BRC0008J,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,59","0,54",BRC0008J,Nome não encontrado
Ácidos graxos trans,g,"0,07","0,01",BRC0008J,Nome não encontrado
Cálcio,mg,117,"17,6",BRC0008J,Nome não encontrado
Ferro,mg,"2,88","0,43",BRC0008J,Nome não encontrado
Sódio,mg,"44,3","6,65",BRC0008J,Nome não encontrado
Magnésio,mg,"11,1","1,67",BRC0008J,Nome não encontrado
Fósforo,mg,380,"57,1",BRC0008J,Nome não encontrado
Potássio,mg,"86,2","12,9",BRC0008J,Nome não encontrado
Manganês,mg,"0,06","0,01",BRC0008J,Nome não encontrado
Zinco,mg,"3,54","0,53",BRC0008J,Nome não encontrado
Cobre,mg,traços,traços,BRC0008J,Nome não encontrado
Selênio,mcg,"34,0","5,10",BRC0008J,Nome não encontrado
Vitamina A (RE),mcg,972,145,BRC0008J,Nome não encontrado
Vitamina A (RAE),mcg,962,144,BRC0008J,Nome não encontrado
Vitamina D,mcg,"5,60","0,84",BRC0008J,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,87","0,13",BRC0008J,Nome não encontrado
Tiamina,mg,"0,22","0,03",BRC0008J,Nome não encontrado
Riboflavina,mg,"0,27","0,04",BRC0008J,Nome não encontrado
Niacina,mg,traços,traços,BRC0008J,Nome não encontrado
Vitamina B6,mg,"0,36","0,05",BRC0008J,Nome não encontrado
Vitamina B12,mcg,"2,02","0,30",BRC0008J,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0008J,Nome não encontrado
Equivalente de folato,mcg,150,"22,6",BRC0008J,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0008J,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0008J,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0008J,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0008J,Nome não encontrado
Proteína animal,g,"15,7","2,36",BRC0008J,Nome não encontrado
