componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (70 g),codigo_alimento,nome_alimento
Energia,kJ,1709,1196,BRC0114K,Nome não encontrado
Energia,kcal,407,285,BRC0114K,Nome não encontrado
Umidade,g,"17,5","12,2",BRC0114K,Nome não encontrado
Carboidrato total,g,"56,8","39,7",BRC0114K,Nome não encontrado
Carboidrato disponível,g,"55,1","38,6",BRC0114K,Nome não encontrado
Proteína,g,"7,61","5,33",BRC0114K,Nome não encontrado
Lipídios,g,"17,0","11,9",BRC0114K,Nome não encontrado
Fibra alimentar,g,"1,71","1,19",BRC0114K,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0114K,Nome não encontrado
Cinzas,g,"1,13","0,79",BRC0114K,Nome não encontrado
Colesterol,mg,109,"76,7",BRC0114K,Nome não encontrado
Ácidos graxos saturados,g,"9,56","6,69",BRC0114K,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,66","3,26",BRC0114K,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,67","0,47",BRC0114K,Nome não encontrado
Ácidos graxos trans,g,"0,43","0,30",BRC0114K,Nome não encontrado
Cálcio,mg,"99,6","69,7",BRC0114K,Nome não encontrado
Ferro,mg,"2,16","1,51",BRC0114K,Nome não encontrado
Sódio,mg,"79,2","55,4",BRC0114K,Nome não encontrado
Magnésio,mg,"31,8","22,2",BRC0114K,Nome não encontrado
Fósforo,mg,185,129,BRC0114K,Nome não encontrado
Potássio,mg,224,156,BRC0114K,Nome não encontrado
Manganês,mg,"0,22","0,15",BRC0114K,Nome não encontrado
Zinco,mg,"0,93","0,65",BRC0114K,Nome não encontrado
Cobre,mg,"0,17","0,12",BRC0114K,Nome não encontrado
Selênio,mcg,"5,77","4,04",BRC0114K,Nome não encontrado
Vitamina A (RE),mcg,188,132,BRC0114K,Nome não encontrado
Vitamina A (RAE),mcg,202,141,BRC0114K,Nome não encontrado
Vitamina D,mcg,"0,41","0,29",BRC0114K,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,63","0,44",BRC0114K,Nome não encontrado
Tiamina,mg,"0,08","0,05",BRC0114K,Nome não encontrado
Riboflavina,mg,"0,24","0,17",BRC0114K,Nome não encontrado
Niacina,mg,"0,66","0,46",BRC0114K,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0114K,Nome não encontrado
Vitamina B12,mcg,"0,30","0,21",BRC0114K,Nome não encontrado
Vitamina C,mg,"0,68","0,48",BRC0114K,Nome não encontrado
Equivalente de folato,mcg,"57,4","40,2",BRC0114K,Nome não encontrado
Sal de adição,g,,,BRC0114K,Nome não encontrado
Açúcar de adição,g,,,BRC0114K,Nome não encontrado
Gordura de adição,g,-,-,BRC0114K,Nome não encontrado
Proteína vegetal,g,-,-,BRC0114K,Nome não encontrado
Proteína animal,g,-,-,BRC0114K,Nome não encontrado
