componente,unidade,Valor por 100g,Porção Média (70 g),codigo_alimento,nome_alimento
Energia,kJ,99,69,BRC0544B,Nome não encontrado
Energia,kcal,24,16,BRC0544B,Nome não encontrado
Umidade,g,"93,1","65,2",BRC0544B,Nome não encontrado
Carboidrato total,g,"5,16","3,61",BRC0544B,Nome não encontrado
Carboidrato disponível,g,"3,49","2,45",BRC0544B,Nome não encontrado
Proteína,g,"1,05","0,74",BRC0544B,Nome não encontrado
Lipídios,g,"0,24","0,17",BRC0544B,Nome não encontrado
Fibra alimentar,g,"1,66","1,16",BRC0544B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0544B,Nome não encontrado
Cinzas,g,"0,44","0,31",BRC0544B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0544B,Nome não encontrado
Ácidos graxos saturados,g,"0,04","0,03",BRC0544B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,00","0,00",BRC0544B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,07","0,05",BRC0544B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0544B,Nome não encontrado
Cálcio,mg,"7,79","5,46",BRC0544B,Nome não encontrado
Ferro,mg,"0,37","0,26",BRC0544B,Nome não encontrado
Sódio,mg,"0,00","0,00",BRC0544B,Nome não encontrado
Magnésio,mg,"10,5","7,32",BRC0544B,Nome não encontrado
Fósforo,mg,"18,7","13,1",BRC0544B,Nome não encontrado
Potássio,mg,192,135,BRC0544B,Nome não encontrado
Manganês,mg,"0,09","0,06",BRC0544B,Nome não encontrado
Zinco,mg,"0,17","0,12",BRC0544B,Nome não encontrado
Cobre,mg,"0,05","0,04",BRC0544B,Nome não encontrado
Selênio,mcg,"0,20","0,14",BRC0544B,Nome não encontrado
Vitamina A (RE),mcg,"44,8","31,4",BRC0544B,Nome não encontrado
Vitamina A (RAE),mcg,"22,4","15,7",BRC0544B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0544B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,99","0,69",BRC0544B,Nome não encontrado
Tiamina,mg,"0,03","0,02",BRC0544B,Nome não encontrado
Riboflavina,mg,"0,03","0,02",BRC0544B,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0544B,Nome não encontrado
Vitamina B6,mg,"0,03","0,02",BRC0544B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0544B,Nome não encontrado
Vitamina C,mg,146,102,BRC0544B,Nome não encontrado
Equivalente de folato,mcg,"25,5","17,8",BRC0544B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0544B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0544B,Nome não encontrado
Gordura de adição,g,-,-,BRC0544B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0544B,Nome não encontrado
Proteína animal,g,-,-,BRC0544B,Nome não encontrado
