componente,unidade,Valor por 100g,Colher sopa rasa (10 g),codigo_alimento,nome_alimento
Energia,kJ,173,17,BRC0018B,Nome não encontrado
Energia,kcal,41,4,BRC0018B,Nome não encontrado
Umidade,g,"88,4","8,84",BRC0018B,Nome não encontrado
Carboidrato total,g,"9,21","0,92",BRC0018B,Nome não encontrado
Carboidrato disponível,g,"7,16","0,72",BRC0018B,Nome não encontrado
Proteína,g,"1,76","0,18",BRC0018B,Nome não encontrado
Lipídios,g,"0,13","0,01",BRC0018B,Nome não encontrado
Fibra alimentar,g,"2,04","0,20",BRC0018B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0018B,Nome não encontrado
Cinzas,g,"0,54","0,05",BRC0018B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0018B,Nome não encontrado
Ácidos graxos saturados,g,"0,06","0,01",BRC0018B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,02","0,00",BRC0018B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,02","0,00",BRC0018B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0018B,Nome não encontrado
Cálcio,mg,"14,1","1,41",BRC0018B,Nome não encontrado
Ferro,mg,"0,21","0,02",BRC0018B,Nome não encontrado
Sódio,mg,"0,62","0,06",BRC0018B,Nome não encontrado
Magnésio,mg,"11,9","1,19",BRC0018B,Nome não encontrado
Fósforo,mg,"39,6","3,96",BRC0018B,Nome não encontrado
Potássio,mg,184,"18,4",BRC0018B,Nome não encontrado
Manganês,mg,"0,14","0,01",BRC0018B,Nome não encontrado
Zinco,mg,"0,17","0,02",BRC0018B,Nome não encontrado
Cobre,mg,"0,05","0,00",BRC0018B,Nome não encontrado
Selênio,mcg,"0,05","0,01",BRC0018B,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0018B,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0018B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0018B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,03","0,00",BRC0018B,Nome não encontrado
Tiamina,mg,"0,05","0,00",BRC0018B,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0018B,Nome não encontrado
Niacina,mg,traços,traços,BRC0018B,Nome não encontrado
Vitamina B6,mg,"0,15","0,01",BRC0018B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0018B,Nome não encontrado
Vitamina C,mg,"4,87","0,49",BRC0018B,Nome não encontrado
Equivalente de folato,mcg,"20,2","2,02",BRC0018B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0018B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0018B,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0018B,Nome não encontrado
Proteína vegetal,g,"1,76","0,18",BRC0018B,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0018B,Nome não encontrado
