componente,unidade,Valor por 100g,Porção Média (60 g),codigo_alimento,nome_alimento
Energia,kJ,1620,971,BRC0419A,Nome não encontrado
Energia,kcal,387,232,BRC0419A,Nome não encontrado
Umidade,g,"34,5","20,7",BRC0419A,Nome não encontrado
Carboidrato total,g,"44,0","26,4",BRC0419A,Nome não encontrado
Carboidrato disponível,g,"42,2","25,3",BRC0419A,Nome não encontrado
Proteína,g,"7,02","4,21",BRC0419A,Nome não encontrado
Lipídios,g,"20,8","12,5",BRC0419A,Nome não encontrado
Fibra alimentar,g,"1,86","1,12",BRC0419A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0419A,Nome não encontrado
Cinzas,g,"1,80","1,08",BRC0419A,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0419A,Nome não encontrado
Ácidos graxos saturados,g,"4,75","2,85",BRC0419A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"5,64","3,38",BRC0419A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"6,46","3,87",BRC0419A,Nome não encontrado
Ácidos graxos trans,g,"3,04","1,82",BRC0419A,Nome não encontrado
Cálcio,mg,"11,7","7,03",BRC0419A,Nome não encontrado
Ferro,mg,"3,12","1,87",BRC0419A,Nome não encontrado
Sódio,mg,742,445,BRC0419A,Nome não encontrado
Magnésio,mg,"18,1","10,9",BRC0419A,Nome não encontrado
Fósforo,mg,"73,3","44,0",BRC0419A,Nome não encontrado
Potássio,mg,113,"67,8",BRC0419A,Nome não encontrado
Manganês,mg,"0,35","0,21",BRC0419A,Nome não encontrado
Zinco,mg,"0,59","0,35",BRC0419A,Nome não encontrado
Cobre,mg,"0,10","0,06",BRC0419A,Nome não encontrado
Selênio,mcg,"5,21","3,13",BRC0419A,Nome não encontrado
Vitamina A (RE),mcg,"1,46","0,87",BRC0419A,Nome não encontrado
Vitamina A (RAE),mcg,"1,46","0,87",BRC0419A,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0419A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,67","1,00",BRC0419A,Nome não encontrado
Tiamina,mg,"0,29","0,17",BRC0419A,Nome não encontrado
Riboflavina,mg,"0,50","0,30",BRC0419A,Nome não encontrado
Niacina,mg,"1,76","1,05",BRC0419A,Nome não encontrado
Vitamina B6,mg,"0,45","0,27",BRC0419A,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0419A,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0419A,Nome não encontrado
Equivalente de folato,mcg,107,"64,2",BRC0419A,Nome não encontrado
Sal de adição,g,,,BRC0419A,Nome não encontrado
Açúcar de adição,g,,,BRC0419A,Nome não encontrado
Gordura de adição,g,-,-,BRC0419A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0419A,Nome não encontrado
Proteína animal,g,-,-,BRC0419A,Nome não encontrado
