componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,378,207,BRC0601N,Nome não encontrado
Energia,kcal,90,49,BRC0601N,Nome não encontrado
Umidade,g,"81,8","45,0",BRC0601N,Nome não encontrado
Carboidrato total,g,"4,66","2,56",BRC0601N,Nome não encontrado
Carboidrato disponível,g,"4,04","2,22",BRC0601N,Nome não encontrado
Proteína,g,"8,55","4,70",BRC0601N,Nome não encontrado
Lipídios,g,"4,29","2,36",BRC0601N,Nome não encontrado
Fibra alimentar,g,"0,62","0,34",BRC0601N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0601N,Nome não encontrado
Cinzas,g,"0,66","0,36",BRC0601N,Nome não encontrado
Colesterol,mg,"25,0","13,7",BRC0601N,Nome não encontrado
Ácidos graxos saturados,g,"0,70","0,38",BRC0601N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,65","1,45",BRC0601N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,68","0,37",BRC0601N,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,00",BRC0601N,Nome não encontrado
Cálcio,mg,"10,7","5,86",BRC0601N,Nome não encontrado
Ferro,mg,"0,17","0,09",BRC0601N,Nome não encontrado
Sódio,mg,"32,9","18,1",BRC0601N,Nome não encontrado
Magnésio,mg,"10,7","5,89",BRC0601N,Nome não encontrado
Fósforo,mg,"67,8","37,3",BRC0601N,Nome não encontrado
Potássio,mg,187,102,BRC0601N,Nome não encontrado
Manganês,mg,"0,04","0,02",BRC0601N,Nome não encontrado
Zinco,mg,"0,20","0,11",BRC0601N,Nome não encontrado
Cobre,mg,"0,03","0,01",BRC0601N,Nome não encontrado
Selênio,mcg,"14,8","8,14",BRC0601N,Nome não encontrado
Vitamina A (RE),mcg,"17,7","9,71",BRC0601N,Nome não encontrado
Vitamina A (RAE),mcg,"9,66","5,31",BRC0601N,Nome não encontrado
Vitamina D,mcg,"2,17","1,20",BRC0601N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,61","0,34",BRC0601N,Nome não encontrado
Tiamina,mg,"0,02","0,01",BRC0601N,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0601N,Nome não encontrado
Niacina,mg,"0,23","0,12",BRC0601N,Nome não encontrado
Vitamina B6,mg,"0,04","0,02",BRC0601N,Nome não encontrado
Vitamina B12,mcg,"0,94","0,52",BRC0601N,Nome não encontrado
Vitamina C,mg,"1,57","0,86",BRC0601N,Nome não encontrado
Equivalente de folato,mcg,"7,63","4,20",BRC0601N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0601N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0601N,Nome não encontrado
Gordura de adição,g,-,-,BRC0601N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0601N,Nome não encontrado
Proteína animal,g,-,-,BRC0601N,Nome não encontrado
