componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (5 g),codigo_alimento,nome_alimento
Energia,kJ,1389,69,BRC0198K,Nome não encontrado
Energia,kcal,327,16,BRC0198K,Nome não encontrado
Umidade,g,"15,0","0,75",BRC0198K,Nome não encontrado
Carboidrato total,g,"77,3","3,87",BRC0198K,Nome não encontrado
Carboidrato disponível,g,"74,9","3,75",BRC0198K,Nome não encontrado
Proteína,g,"4,60","0,23",BRC0198K,Nome não encontrado
Lipídios,g,"0,50","0,03",BRC0198K,Nome não encontrado
Fibra alimentar,g,"2,40","0,12",BRC0198K,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0198K,Nome não encontrado
Cinzas,g,"2,60","0,13",BRC0198K,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0198K,Nome não encontrado
Ácidos graxos saturados,g,"0,06","0,00",BRC0198K,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,22","0,01",BRC0198K,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,07","0,00",BRC0198K,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0198K,Nome não encontrado
Cálcio,mg,294,"14,7",BRC0198K,Nome não encontrado
Ferro,mg,"0,00","0,00",BRC0198K,Nome não encontrado
Sódio,mg,125,"6,25",BRC0198K,Nome não encontrado
Magnésio,mg,"0,00","0,00",BRC0198K,Nome não encontrado
Fósforo,mg,"0,00","0,00",BRC0198K,Nome não encontrado
Potássio,mg,"0,00","0,00",BRC0198K,Nome não encontrado
Manganês,mg,,,BRC0198K,Nome não encontrado
Zinco,mg,"0,00","0,00",BRC0198K,Nome não encontrado
Cobre,mg,"0,00","0,00",BRC0198K,Nome não encontrado
Selênio,mcg,"0,00","0,00",BRC0198K,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0198K,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0198K,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0198K,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,00","0,00",BRC0198K,Nome não encontrado
Tiamina,mg,"0,00","0,00",BRC0198K,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0198K,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0198K,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0198K,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0198K,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0198K,Nome não encontrado
Equivalente de folato,mcg,"0,00","0,00",BRC0198K,Nome não encontrado
Sal de adição,g,,,BRC0198K,Nome não encontrado
Açúcar de adição,g,,,BRC0198K,Nome não encontrado
Gordura de adição,g,,,BRC0198K,Nome não encontrado
Proteína vegetal,g,,,BRC0198K,Nome não encontrado
Proteína animal,g,,,BRC0198K,Nome não encontrado
