componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,407,223,BRC0530N,Nome não encontrado
Energia,kcal,97,53,BRC0530N,Nome não encontrado
Umidade,g,"77,8","42,8",BRC0530N,Nome não encontrado
Carboidrato total,g,"5,35","2,94",BRC0530N,Nome não encontrado
Carboidrato disponível,g,"4,43","2,44",BRC0530N,Nome não encontrado
Proteína,g,"13,2","7,26",BRC0530N,Nome não encontrado
Lipídios,g,"2,70","1,48",BRC0530N,Nome não encontrado
Fibra alimentar,g,"0,92","0,51",BRC0530N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0530N,Nome não encontrado
Cinzas,g,"0,99","0,54",BRC0530N,Nome não encontrado
Colesterol,mg,"44,5","24,5",BRC0530N,Nome não encontrado
Ácidos graxos saturados,g,"1,12","0,62",BRC0530N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,12","0,61",BRC0530N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,13","0,07",BRC0530N,Nome não encontrado
Ácidos graxos trans,g,"0,04","0,02",BRC0530N,Nome não encontrado
Cálcio,mg,"9,16","5,04",BRC0530N,Nome não encontrado
Ferro,mg,"1,23","0,67",BRC0530N,Nome não encontrado
Sódio,mg,123,"67,7",BRC0530N,Nome não encontrado
Magnésio,mg,"13,8","7,61",BRC0530N,Nome não encontrado
Fósforo,mg,114,"63,0",BRC0530N,Nome não encontrado
Potássio,mg,261,143,BRC0530N,Nome não encontrado
Manganês,mg,"0,07","0,04",BRC0530N,Nome não encontrado
Zinco,mg,"3,01","1,65",BRC0530N,Nome não encontrado
Cobre,mg,"0,08","0,05",BRC0530N,Nome não encontrado
Selênio,mcg,"0,14","0,08",BRC0530N,Nome não encontrado
Vitamina A (RE),mcg,150,"82,9",BRC0530N,Nome não encontrado
Vitamina A (RAE),mcg,"75,6","41,6",BRC0530N,Nome não encontrado
Vitamina D,mcg,,,BRC0530N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,35","0,19",BRC0530N,Nome não encontrado
Tiamina,mg,"0,04","0,02",BRC0530N,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0530N,Nome não encontrado
Niacina,mg,"1,84","1,01",BRC0530N,Nome não encontrado
Vitamina B6,mg,"0,02","0,01",BRC0530N,Nome não encontrado
Vitamina B12,mcg,"1,48","0,81",BRC0530N,Nome não encontrado
Vitamina C,mg,"3,69","2,03",BRC0530N,Nome não encontrado
Equivalente de folato,mcg,"8,58","4,72",BRC0530N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0530N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0530N,Nome não encontrado
Gordura de adição,g,-,-,BRC0530N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0530N,Nome não encontrado
Proteína animal,g,-,-,BRC0530N,Nome não encontrado
