componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (30 g),codigo_alimento,nome_alimento
Energia,kJ,1726,517,BRC0143K,Nome não encontrado
Energia,kcal,411,123,BRC0143K,Nome não encontrado
Umidade,g,"17,1","5,12",BRC0143K,Nome não encontrado
Carboidrato total,g,"58,5","17,6",BRC0143K,Nome não encontrado
Carboidrato disponível,g,"57,9","17,4",BRC0143K,Nome não encontrado
Proteína,g,"6,67","2,00",BRC0143K,Nome não encontrado
Lipídios,g,"16,8","5,05",BRC0143K,Nome não encontrado
Fibra alimentar,g,"0,62","0,19",BRC0143K,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0143K,Nome não encontrado
Cinzas,g,"0,89","0,27",BRC0143K,Nome não encontrado
Colesterol,mg,111,"33,5",BRC0143K,Nome não encontrado
Ácidos graxos saturados,g,"8,94","2,68",BRC0143K,Nome não encontrado
Ácidos graxos monoinsaturados,g,"5,02","1,51",BRC0143K,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,01","0,30",BRC0143K,Nome não encontrado
Ácidos graxos trans,g,"0,45","0,13",BRC0143K,Nome não encontrado
Cálcio,mg,"70,3","21,1",BRC0143K,Nome não encontrado
Ferro,mg,"1,79","0,54",BRC0143K,Nome não encontrado
Sódio,mg,"71,2","21,4",BRC0143K,Nome não encontrado
Magnésio,mg,"14,8","4,43",BRC0143K,Nome não encontrado
Fósforo,mg,102,"30,8",BRC0143K,Nome não encontrado
Potássio,mg,142,"42,7",BRC0143K,Nome não encontrado
Manganês,mg,"0,12","0,03",BRC0143K,Nome não encontrado
Zinco,mg,"0,65","0,19",BRC0143K,Nome não encontrado
Cobre,mg,"0,06","0,02",BRC0143K,Nome não encontrado
Selênio,mcg,"6,14","1,84",BRC0143K,Nome não encontrado
Vitamina A (RE),mcg,204,"61,3",BRC0143K,Nome não encontrado
Vitamina A (RAE),mcg,201,"60,6",BRC0143K,Nome não encontrado
Vitamina D,mcg,"0,42","0,13",BRC0143K,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,64","0,19",BRC0143K,Nome não encontrado
Tiamina,mg,"0,08","0,03",BRC0143K,Nome não encontrado
Riboflavina,mg,"0,18","0,05",BRC0143K,Nome não encontrado
Niacina,mg,"0,56","0,17",BRC0143K,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0143K,Nome não encontrado
Vitamina B12,mcg,"0,29","0,09",BRC0143K,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0143K,Nome não encontrado
Equivalente de folato,mcg,"58,1","17,4",BRC0143K,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0143K,Nome não encontrado
Açúcar de adição,g,,,BRC0143K,Nome não encontrado
Gordura de adição,g,-,-,BRC0143K,Nome não encontrado
Proteína vegetal,g,-,-,BRC0143K,Nome não encontrado
Proteína animal,g,-,-,BRC0143K,Nome não encontrado
