componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (40 g),codigo_alimento,nome_alimento
Energia,kJ,529,211,BRC0180B,Nome não encontrado
Energia,kcal,127,50,BRC0180B,Nome não encontrado
Umidade,g,"77,3","30,9",BRC0180B,Nome não encontrado
Carboidrato total,g,"10,4","4,16",BRC0180B,Nome não encontrado
Carboidrato disponível,g,"8,46","3,38",BRC0180B,Nome não encontrado
Proteína,g,"3,48","1,39",BRC0180B,Nome não encontrado
Lipídios,g,"8,40","3,36",BRC0180B,Nome não encontrado
Fibra alimentar,g,"1,93","0,77",BRC0180B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0180B,Nome não encontrado
Cinzas,g,"0,47","0,19",BRC0180B,Nome não encontrado
Colesterol,mg,"43,4","17,4",BRC0180B,Nome não encontrado
Ácidos graxos saturados,g,"1,51","0,60",BRC0180B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,12","0,85",BRC0180B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"4,50","1,80",BRC0180B,Nome não encontrado
Ácidos graxos trans,g,"0,04","0,02",BRC0180B,Nome não encontrado
Cálcio,mg,"19,1","7,64",BRC0180B,Nome não encontrado
Ferro,mg,"1,00","0,40",BRC0180B,Nome não encontrado
Sódio,mg,182,"72,9",BRC0180B,Nome não encontrado
Magnésio,mg,"10,7","4,27",BRC0180B,Nome não encontrado
Fósforo,mg,"55,5","22,2",BRC0180B,Nome não encontrado
Potássio,mg,"91,6","36,6",BRC0180B,Nome não encontrado
Manganês,mg,"0,23","0,09",BRC0180B,Nome não encontrado
Zinco,mg,"0,50","0,20",BRC0180B,Nome não encontrado
Cobre,mg,"0,06","0,02",BRC0180B,Nome não encontrado
Selênio,mcg,"6,28","2,51",BRC0180B,Nome não encontrado
Vitamina A (RE),mcg,"19,8","7,92",BRC0180B,Nome não encontrado
Vitamina A (RAE),mcg,"18,4","7,38",BRC0180B,Nome não encontrado
Vitamina D,mcg,"0,21","0,08",BRC0180B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,02","0,41",BRC0180B,Nome não encontrado
Tiamina,mg,"0,05","0,02",BRC0180B,Nome não encontrado
Riboflavina,mg,"0,05","0,02",BRC0180B,Nome não encontrado
Niacina,mg,"0,08","0,03",BRC0180B,Nome não encontrado
Vitamina B6,mg,"0,01","0,00",BRC0180B,Nome não encontrado
Vitamina B12,mcg,"0,10","0,04",BRC0180B,Nome não encontrado
Vitamina C,mg,"15,5","6,19",BRC0180B,Nome não encontrado
Equivalente de folato,mcg,"37,8","15,1",BRC0180B,Nome não encontrado
Sal de adição,g,"0,32","0,13",BRC0180B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0180B,Nome não encontrado
Gordura de adição,g,-,-,BRC0180B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0180B,Nome não encontrado
Proteína animal,g,-,-,BRC0180B,Nome não encontrado
