componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,309,169,BRC0283N,Nome não encontrado
Energia,kcal,73,40,BRC0283N,Nome não encontrado
Umidade,g,"83,5","45,9",BRC0283N,Nome não encontrado
Carboidrato total,g,"4,91","2,70",BRC0283N,Nome não encontrado
Carboidrato disponível,g,"4,25","2,34",BRC0283N,Nome não encontrado
Proteína,g,"8,68","4,77",BRC0283N,Nome não encontrado
Lipídios,g,"2,27","1,25",BRC0283N,Nome não encontrado
Fibra alimentar,g,"0,65","0,36",BRC0283N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0283N,Nome não encontrado
Cinzas,g,"0,67","0,37",BRC0283N,Nome não encontrado
Colesterol,mg,"25,2","13,9",BRC0283N,Nome não encontrado
Ácidos graxos saturados,g,"0,40","0,22",BRC0283N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,17","0,64",BRC0283N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,45","0,25",BRC0283N,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,00",BRC0283N,Nome não encontrado
Cálcio,mg,"10,6","5,85",BRC0283N,Nome não encontrado
Ferro,mg,"0,16","0,09",BRC0283N,Nome não encontrado
Sódio,mg,"32,6","17,9",BRC0283N,Nome não encontrado
Magnésio,mg,"10,8","5,92",BRC0283N,Nome não encontrado
Fósforo,mg,"69,0","38,0",BRC0283N,Nome não encontrado
Potássio,mg,191,105,BRC0283N,Nome não encontrado
Manganês,mg,"0,04","0,02",BRC0283N,Nome não encontrado
Zinco,mg,"0,21","0,11",BRC0283N,Nome não encontrado
Cobre,mg,"0,03","0,01",BRC0283N,Nome não encontrado
Selênio,mcg,"14,6","8,03",BRC0283N,Nome não encontrado
Vitamina A (RE),mcg,"17,6","9,70",BRC0283N,Nome não encontrado
Vitamina A (RAE),mcg,"9,63","5,30",BRC0283N,Nome não encontrado
Vitamina D,mcg,"2,13","1,17",BRC0283N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,53","0,29",BRC0283N,Nome não encontrado
Tiamina,mg,"0,02","0,01",BRC0283N,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0283N,Nome não encontrado
Niacina,mg,"0,29","0,16",BRC0283N,Nome não encontrado
Vitamina B6,mg,"0,04","0,02",BRC0283N,Nome não encontrado
Vitamina B12,mcg,"0,92","0,51",BRC0283N,Nome não encontrado
Vitamina C,mg,"1,64","0,90",BRC0283N,Nome não encontrado
Equivalente de folato,mcg,"7,69","4,23",BRC0283N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0283N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0283N,Nome não encontrado
Gordura de adição,g,-,-,BRC0283N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0283N,Nome não encontrado
Proteína animal,g,-,-,BRC0283N,Nome não encontrado
