componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,390,214,BRC0200N,Nome não encontrado
Energia,kcal,94,51,BRC0200N,Nome não encontrado
Umidade,g,"80,0","44,0",BRC0200N,Nome não encontrado
Carboidrato total,g,"9,35","5,14",BRC0200N,Nome não encontrado
Carboidrato disponível,g,"6,16","3,39",BRC0200N,Nome não encontrado
Proteína,g,"5,18","2,85",BRC0200N,Nome não encontrado
Lipídios,g,"4,65","2,55",BRC0200N,Nome não encontrado
Fibra alimentar,g,"3,19","1,75",BRC0200N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0200N,Nome não encontrado
Cinzas,g,"0,80","0,44",BRC0200N,Nome não encontrado
Colesterol,mg,"99,4","54,7",BRC0200N,Nome não encontrado
Ácidos graxos saturados,g,"1,08","0,60",BRC0200N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,46","1,35",BRC0200N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,64","0,35",BRC0200N,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,00",BRC0200N,Nome não encontrado
Cálcio,mg,"24,3","13,4",BRC0200N,Nome não encontrado
Ferro,mg,"0,94","0,52",BRC0200N,Nome não encontrado
Sódio,mg,135,"74,7",BRC0200N,Nome não encontrado
Magnésio,mg,"17,7","9,71",BRC0200N,Nome não encontrado
Fósforo,mg,"83,4","45,8",BRC0200N,Nome não encontrado
Potássio,mg,141,"77,6",BRC0200N,Nome não encontrado
Manganês,mg,"0,16","0,09",BRC0200N,Nome não encontrado
Zinco,mg,"1,00","0,55",BRC0200N,Nome não encontrado
Cobre,mg,"0,22","0,12",BRC0200N,Nome não encontrado
Selênio,mcg,"5,34","2,94",BRC0200N,Nome não encontrado
Vitamina A (RE),mcg,"14,9","8,18",BRC0200N,Nome não encontrado
Vitamina A (RAE),mcg,"7,63","4,20",BRC0200N,Nome não encontrado
Vitamina D,mcg,"0,49","0,27",BRC0200N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,33","0,18",BRC0200N,Nome não encontrado
Tiamina,mg,"0,05","0,03",BRC0200N,Nome não encontrado
Riboflavina,mg,"0,07","0,04",BRC0200N,Nome não encontrado
Niacina,mg,"0,24","0,13",BRC0200N,Nome não encontrado
Vitamina B6,mg,"0,02","0,01",BRC0200N,Nome não encontrado
Vitamina B12,mcg,"0,25","0,14",BRC0200N,Nome não encontrado
Vitamina C,mg,"0,26","0,14",BRC0200N,Nome não encontrado
Equivalente de folato,mcg,"49,8","27,4",BRC0200N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0200N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0200N,Nome não encontrado
Gordura de adição,g,-,-,BRC0200N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0200N,Nome não encontrado
Proteína animal,g,-,-,BRC0200N,Nome não encontrado
