componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,545,299,BRC0655N,Nome não encontrado
Energia,kcal,130,71,BRC0655N,Nome não encontrado
Umidade,g,"72,9","40,1",BRC0655N,Nome não encontrado
Carboidrato total,g,"7,78","4,28",BRC0655N,Nome não encontrado
Carboidrato disponível,g,"6,97","3,83",BRC0655N,Nome não encontrado
Proteína,g,"13,8","7,57",BRC0655N,Nome não encontrado
Lipídios,g,"4,86","2,67",BRC0655N,Nome não encontrado
Fibra alimentar,g,"0,81","0,45",BRC0655N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0655N,Nome não encontrado
Cinzas,g,"0,73","0,40",BRC0655N,Nome não encontrado
Colesterol,mg,"44,5","24,5",BRC0655N,Nome não encontrado
Ácidos graxos saturados,g,"1,47","0,81",BRC0655N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,66","0,91",BRC0655N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,44","0,79",BRC0655N,Nome não encontrado
Ácidos graxos trans,g,"0,05","0,03",BRC0655N,Nome não encontrado
Cálcio,mg,"10,1","5,58",BRC0655N,Nome não encontrado
Ferro,mg,"1,59","0,87",BRC0655N,Nome não encontrado
Sódio,mg,151,"83,6",BRC0655N,Nome não encontrado
Magnésio,mg,"14,9","8,17",BRC0655N,Nome não encontrado
Fósforo,mg,111,"61,4",BRC0655N,Nome não encontrado
Potássio,mg,206,113,BRC0655N,Nome não encontrado
Manganês,mg,"0,08","0,04",BRC0655N,Nome não encontrado
Zinco,mg,"2,93","1,61",BRC0655N,Nome não encontrado
Cobre,mg,"0,08","0,04",BRC0655N,Nome não encontrado
Selênio,mcg,"0,37","0,20",BRC0655N,Nome não encontrado
Vitamina A (RE),mcg,"38,7","21,3",BRC0655N,Nome não encontrado
Vitamina A (RAE),mcg,"19,6","10,8",BRC0655N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0655N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,36","0,20",BRC0655N,Nome não encontrado
Tiamina,mg,"0,03","0,02",BRC0655N,Nome não encontrado
Riboflavina,mg,"0,02","0,01",BRC0655N,Nome não encontrado
Niacina,mg,"1,09","0,60",BRC0655N,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0655N,Nome não encontrado
Vitamina B12,mcg,"1,48","0,81",BRC0655N,Nome não encontrado
Vitamina C,mg,"0,30","0,16",BRC0655N,Nome não encontrado
Equivalente de folato,mcg,"34,8","19,1",BRC0655N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0655N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0655N,Nome não encontrado
Gordura de adição,g,-,-,BRC0655N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0655N,Nome não encontrado
Proteína animal,g,-,-,BRC0655N,Nome não encontrado
