componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,447,245,BRC0330N,Nome não encontrado
Energia,kcal,107,58,BRC0330N,Nome não encontrado
Umidade,g,"76,6","42,2",BRC0330N,Nome não encontrado
Carboidrato total,g,"7,63","4,20",BRC0330N,Nome não encontrado
Carboidrato disponível,g,"5,52","3,03",BRC0330N,Nome não encontrado
Proteína,g,"10,6","5,84",BRC0330N,Nome não encontrado
Lipídios,g,"4,21","2,31",BRC0330N,Nome não encontrado
Fibra alimentar,g,"2,11","1,16",BRC0330N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0330N,Nome não encontrado
Cinzas,g,"0,91","0,50",BRC0330N,Nome não encontrado
Colesterol,mg,"17,5","9,63",BRC0330N,Nome não encontrado
Ácidos graxos saturados,g,"1,23","0,68",BRC0330N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,36","0,75",BRC0330N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,31","0,72",BRC0330N,Nome não encontrado
Ácidos graxos trans,g,"0,06","0,04",BRC0330N,Nome não encontrado
Cálcio,mg,"11,0","6,02",BRC0330N,Nome não encontrado
Ferro,mg,"1,10","0,61",BRC0330N,Nome não encontrado
Sódio,mg,119,"65,9",BRC0330N,Nome não encontrado
Magnésio,mg,"13,9","7,67",BRC0330N,Nome não encontrado
Fósforo,mg,"80,2","44,1",BRC0330N,Nome não encontrado
Potássio,mg,201,111,BRC0330N,Nome não encontrado
Manganês,mg,"0,14","0,08",BRC0330N,Nome não encontrado
Zinco,mg,"2,37","1,30",BRC0330N,Nome não encontrado
Cobre,mg,"0,17","0,09",BRC0330N,Nome não encontrado
Selênio,mcg,"0,75","0,41",BRC0330N,Nome não encontrado
Vitamina A (RE),mcg,"79,4","43,7",BRC0330N,Nome não encontrado
Vitamina A (RAE),mcg,"40,2","22,1",BRC0330N,Nome não encontrado
Vitamina D,mcg,"0,09","0,05",BRC0330N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,22","0,67",BRC0330N,Nome não encontrado
Tiamina,mg,"0,03","0,02",BRC0330N,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0330N,Nome não encontrado
Niacina,mg,"1,06","0,58",BRC0330N,Nome não encontrado
Vitamina B6,mg,"0,02","0,01",BRC0330N,Nome não encontrado
Vitamina B12,mcg,"0,41","0,22",BRC0330N,Nome não encontrado
Vitamina C,mg,"4,34","2,39",BRC0330N,Nome não encontrado
Equivalente de folato,mcg,"17,7","9,74",BRC0330N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0330N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0330N,Nome não encontrado
Gordura de adição,g,-,-,BRC0330N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0330N,Nome não encontrado
Proteína animal,g,-,-,BRC0330N,Nome não encontrado
