componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,1205,1325,BRC0804F,Nome não encontrado
Energia,kcal,290,319,BRC0804F,Nome não encontrado
Umidade,g,"55,3","60,8",BRC0804F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0804F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0804F,Nome não encontrado
Proteína,g,"19,9","21,9",BRC0804F,Nome não encontrado
Lipídios,g,"23,4","25,8",BRC0804F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0804F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0804F,Nome não encontrado
Cinzas,g,"1,42","1,56",BRC0804F,Nome não encontrado
Colesterol,mg,"52,0","57,2",BRC0804F,Nome não encontrado
Ácidos graxos saturados,g,"8,20","9,02",BRC0804F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"8,08","8,89",BRC0804F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"5,07","5,57",BRC0804F,Nome não encontrado
Ácidos graxos trans,g,"0,45","0,50",BRC0804F,Nome não encontrado
Cálcio,mg,"3,62","3,98",BRC0804F,Nome não encontrado
Ferro,mg,"1,75","1,93",BRC0804F,Nome não encontrado
Sódio,mg,223,245,BRC0804F,Nome não encontrado
Magnésio,mg,"17,3","19,0",BRC0804F,Nome não encontrado
Fósforo,mg,133,147,BRC0804F,Nome não encontrado
Potássio,mg,232,255,BRC0804F,Nome não encontrado
Manganês,mg,"0,01","0,01",BRC0804F,Nome não encontrado
Zinco,mg,"4,74","5,22",BRC0804F,Nome não encontrado
Cobre,mg,"0,08","0,08",BRC0804F,Nome não encontrado
Selênio,mcg,"4,72","5,20",BRC0804F,Nome não encontrado
Vitamina A (RE),mcg,"4,46","4,91",BRC0804F,Nome não encontrado
Vitamina A (RAE),mcg,"4,46","4,91",BRC0804F,Nome não encontrado
Vitamina D,mcg,"0,13","0,14",BRC0804F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,18","1,30",BRC0804F,Nome não encontrado
Tiamina,mg,"0,06","0,07",BRC0804F,Nome não encontrado
Riboflavina,mg,"0,07","0,08",BRC0804F,Nome não encontrado
Niacina,mg,"3,43","3,77",BRC0804F,Nome não encontrado
Vitamina B6,mg,"0,02","0,02",BRC0804F,Nome não encontrado
Vitamina B12,mcg,"1,24","1,36",BRC0804F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0804F,Nome não encontrado
Equivalente de folato,mcg,"13,2","14,5",BRC0804F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0804F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0804F,Nome não encontrado
Gordura de adição,g,-,-,BRC0804F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0804F,Nome não encontrado
Proteína animal,g,-,-,BRC0804F,Nome não encontrado
