componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,388,213,BRC0590N,Nome não encontrado
Energia,kcal,92,50,BRC0590N,Nome não encontrado
Umidade,g,"78,4","43,1",BRC0590N,Nome não encontrado
Carboidrato total,g,"5,82","3,20",BRC0590N,Nome não encontrado
Carboidrato disponível,g,"3,96","2,18",BRC0590N,Nome não encontrado
Proteína,g,"12,2","6,73",BRC0590N,Nome não encontrado
Lipídios,g,"2,65","1,46",BRC0590N,Nome não encontrado
Fibra alimentar,g,"1,87","1,03",BRC0590N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0590N,Nome não encontrado
Cinzas,g,"0,95","0,52",BRC0590N,Nome não encontrado
Colesterol,mg,"38,2","21,0",BRC0590N,Nome não encontrado
Ácidos graxos saturados,g,"1,02","0,56",BRC0590N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,04","0,57",BRC0590N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,30","0,16",BRC0590N,Nome não encontrado
Ácidos graxos trans,g,"0,04","0,02",BRC0590N,Nome não encontrado
Cálcio,mg,"10,5","5,78",BRC0590N,Nome não encontrado
Ferro,mg,"1,25","0,69",BRC0590N,Nome não encontrado
Sódio,mg,119,"65,9",BRC0590N,Nome não encontrado
Magnésio,mg,"18,8","10,3",BRC0590N,Nome não encontrado
Fósforo,mg,113,"62,3",BRC0590N,Nome não encontrado
Potássio,mg,251,138,BRC0590N,Nome não encontrado
Manganês,mg,"0,10","0,06",BRC0590N,Nome não encontrado
Zinco,mg,"2,68","1,47",BRC0590N,Nome não encontrado
Cobre,mg,"0,09","0,05",BRC0590N,Nome não encontrado
Selênio,mcg,"0,19","0,11",BRC0590N,Nome não encontrado
Vitamina A (RE),mcg,144,"79,4",BRC0590N,Nome não encontrado
Vitamina A (RAE),mcg,"72,4","39,8",BRC0590N,Nome não encontrado
Vitamina D,mcg,,,BRC0590N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,19","0,65",BRC0590N,Nome não encontrado
Tiamina,mg,"0,04","0,02",BRC0590N,Nome não encontrado
Riboflavina,mg,"0,01","0,00",BRC0590N,Nome não encontrado
Niacina,mg,"1,11","0,61",BRC0590N,Nome não encontrado
Vitamina B6,mg,"0,03","0,02",BRC0590N,Nome não encontrado
Vitamina B12,mcg,"1,27","0,70",BRC0590N,Nome não encontrado
Vitamina C,mg,"1,40","0,77",BRC0590N,Nome não encontrado
Equivalente de folato,mcg,"23,0","12,6",BRC0590N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0590N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0590N,Nome não encontrado
Gordura de adição,g,-,-,BRC0590N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0590N,Nome não encontrado
Proteína animal,g,-,-,BRC0590N,Nome não encontrado
