componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,385,211,BRC0402N,Nome não encontrado
Energia,kcal,91,50,BRC0402N,Nome não encontrado
Umidade,g,"79,1","43,5",BRC0402N,Nome não encontrado
Carboidrato total,g,"4,02","2,21",BRC0402N,Nome não encontrado
Carboidrato disponível,g,"3,15","1,73",BRC0402N,Nome não encontrado
Proteína,g,"13,3","7,32",BRC0402N,Nome não encontrado
Lipídios,g,"2,65","1,45",BRC0402N,Nome não encontrado
Fibra alimentar,g,"0,86","0,48",BRC0402N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0402N,Nome não encontrado
Cinzas,g,"0,93","0,51",BRC0402N,Nome não encontrado
Colesterol,mg,"44,7","24,6",BRC0402N,Nome não encontrado
Ácidos graxos saturados,g,"1,10","0,61",BRC0402N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,10","0,60",BRC0402N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,14","0,07",BRC0402N,Nome não encontrado
Ácidos graxos trans,g,"0,04","0,02",BRC0402N,Nome não encontrado
Cálcio,mg,"7,53","4,14",BRC0402N,Nome não encontrado
Ferro,mg,"1,16","0,64",BRC0402N,Nome não encontrado
Sódio,mg,122,"67,6",BRC0402N,Nome não encontrado
Magnésio,mg,"13,5","7,40",BRC0402N,Nome não encontrado
Fósforo,mg,114,"62,7",BRC0402N,Nome não encontrado
Potássio,mg,255,140,BRC0402N,Nome não encontrado
Manganês,mg,"0,04","0,02",BRC0402N,Nome não encontrado
Zinco,mg,"2,92","1,61",BRC0402N,Nome não encontrado
Cobre,mg,"0,06","0,04",BRC0402N,Nome não encontrado
Selênio,mcg,"0,22","0,12",BRC0402N,Nome não encontrado
Vitamina A (RE),mcg,148,"81,7",BRC0402N,Nome não encontrado
Vitamina A (RAE),mcg,"74,5","41,0",BRC0402N,Nome não encontrado
Vitamina D,mcg,,,BRC0402N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,32","0,18",BRC0402N,Nome não encontrado
Tiamina,mg,"0,03","0,02",BRC0402N,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0402N,Nome não encontrado
Niacina,mg,"1,49","0,82",BRC0402N,Nome não encontrado
Vitamina B6,mg,"0,03","0,02",BRC0402N,Nome não encontrado
Vitamina B12,mcg,"1,47","0,81",BRC0402N,Nome não encontrado
Vitamina C,mg,"1,05","0,58",BRC0402N,Nome não encontrado
Equivalente de folato,mcg,"8,36","4,60",BRC0402N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0402N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0402N,Nome não encontrado
Gordura de adição,g,-,-,BRC0402N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0402N,Nome não encontrado
Proteína animal,g,-,-,BRC0402N,Nome não encontrado
