componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,286,157,BRC0253N,Nome não encontrado
Energia,kcal,72,39,BRC0253N,Nome não encontrado
Umidade,g,"85,5","47,0",BRC0253N,Nome não encontrado
Carboidrato total,g,"5,46","3,00",BRC0253N,Nome não encontrado
Carboidrato disponível,g,"4,81","2,64",BRC0253N,Nome não encontrado
Proteína,g,"5,00","2,75",BRC0253N,Nome não encontrado
Lipídios,g,"3,54","1,94",BRC0253N,Nome não encontrado
Fibra alimentar,g,"0,65","0,36",BRC0253N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0253N,Nome não encontrado
Cinzas,g,"0,53","0,29",BRC0253N,Nome não encontrado
Colesterol,mg,146,"80,5",BRC0253N,Nome não encontrado
Ácidos graxos saturados,g,"1,08","0,60",BRC0253N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,41","0,77",BRC0253N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,42","0,23",BRC0253N,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,00",BRC0253N,Nome não encontrado
Cálcio,mg,"20,3","11,2",BRC0253N,Nome não encontrado
Ferro,mg,"0,63","0,35",BRC0253N,Nome não encontrado
Sódio,mg,"52,6","28,9",BRC0253N,Nome não encontrado
Magnésio,mg,"6,85","3,77",BRC0253N,Nome não encontrado
Fósforo,mg,"78,1","42,9",BRC0253N,Nome não encontrado
Potássio,mg,145,"80,3",BRC0253N,Nome não encontrado
Manganês,mg,"0,04","0,02",BRC0253N,Nome não encontrado
Zinco,mg,"0,52","0,29",BRC0253N,Nome não encontrado
Cobre,mg,"0,04","0,02",BRC0253N,Nome não encontrado
Selênio,mcg,"6,18","3,40",BRC0253N,Nome não encontrado
Vitamina A (RE),mcg,"16,4","9,04",BRC0253N,Nome não encontrado
Vitamina A (RAE),mcg,"8,43","4,64",BRC0253N,Nome não encontrado
Vitamina D,mcg,"0,72","0,40",BRC0253N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,36","0,20",BRC0253N,Nome não encontrado
Tiamina,mg,"0,05","0,03",BRC0253N,Nome não encontrado
Riboflavina,mg,"0,11","0,06",BRC0253N,Nome não encontrado
Niacina,mg,"0,08","0,05",BRC0253N,Nome não encontrado
Vitamina B6,mg,"0,04","0,02",BRC0253N,Nome não encontrado
Vitamina B12,mcg,"0,37","0,21",BRC0253N,Nome não encontrado
Vitamina C,mg,"1,64","0,90",BRC0253N,Nome não encontrado
Equivalente de folato,mcg,"17,9","9,85",BRC0253N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0253N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0253N,Nome não encontrado
Gordura de adição,g,-,-,BRC0253N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0253N,Nome não encontrado
Proteína animal,g,-,-,BRC0253N,Nome não encontrado
