componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,241,132,BRC0388N,Nome não encontrado
Energia,kcal,57,31,BRC0388N,Nome não encontrado
Umidade,g,"84,1","46,2",BRC0388N,Nome não encontrado
Carboidrato total,g,"14,7","8,10",BRC0388N,Nome não encontrado
Carboidrato disponível,g,"12,5","6,86",BRC0388N,Nome não encontrado
Proteína,g,"0,53","0,29",BRC0388N,Nome não encontrado
Lipídios,g,"0,25","0,14",BRC0388N,Nome não encontrado
Fibra alimentar,g,"2,25","1,24",BRC0388N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0388N,Nome não encontrado
Cinzas,g,"0,41","0,23",BRC0388N,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0388N,Nome não encontrado
Ácidos graxos saturados,g,"0,10","0,06",BRC0388N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,00","0,00",BRC0388N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,00","0,00",BRC0388N,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0388N,Nome não encontrado
Cálcio,mg,"6,39","3,51",BRC0388N,Nome não encontrado
Ferro,mg,"0,09","0,05",BRC0388N,Nome não encontrado
Sódio,mg,"0,33","0,18",BRC0388N,Nome não encontrado
Magnésio,mg,"10,4","5,72",BRC0388N,Nome não encontrado
Fósforo,mg,"17,5","9,61",BRC0388N,Nome não encontrado
Potássio,mg,276,151,BRC0388N,Nome não encontrado
Manganês,mg,"0,03","0,01",BRC0388N,Nome não encontrado
Zinco,mg,"0,03","0,01",BRC0388N,Nome não encontrado
Cobre,mg,"0,05","0,03",BRC0388N,Nome não encontrado
Selênio,mcg,"0,05","0,03",BRC0388N,Nome não encontrado
Vitamina A (RE),mcg,"15,2","8,36",BRC0388N,Nome não encontrado
Vitamina A (RAE),mcg,"7,60","4,18",BRC0388N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0388N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,29","0,16",BRC0388N,Nome não encontrado
Tiamina,mg,"0,05","0,03",BRC0388N,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0388N,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0388N,Nome não encontrado
Vitamina B6,mg,"0,02","0,01",BRC0388N,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0388N,Nome não encontrado
Vitamina C,mg,"4,79","2,63",BRC0388N,Nome não encontrado
Equivalente de folato,mcg,"4,71","2,59",BRC0388N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0388N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0388N,Nome não encontrado
Gordura de adição,g,-,-,BRC0388N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0388N,Nome não encontrado
Proteína animal,g,-,-,BRC0388N,Nome não encontrado
