componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,482,529,BRC0549F,Nome não encontrado
Energia,kcal,115,126,BRC0549F,Nome não encontrado
Umidade,g,"76,4","84,0",BRC0549F,Nome não encontrado
Carboidrato total,g,"3,11","3,42",BRC0549F,Nome não encontrado
Carboidrato disponível,g,"1,99","2,19",BRC0549F,Nome não encontrado
Proteína,g,"13,7","15,1",BRC0549F,Nome não encontrado
Lipídios,g,"5,57","6,13",BRC0549F,Nome não encontrado
Fibra alimentar,g,"1,12","1,23",BRC0549F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0549F,Nome não encontrado
Cinzas,g,"1,27","1,40",BRC0549F,Nome não encontrado
Colesterol,mg,"49,5","54,4",BRC0549F,Nome não encontrado
Ácidos graxos saturados,g,"1,30","1,43",BRC0549F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,54","1,69",BRC0549F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,50","1,65",BRC0549F,Nome não encontrado
Ácidos graxos trans,g,"0,06","0,07",BRC0549F,Nome não encontrado
Cálcio,mg,"23,0","25,3",BRC0549F,Nome não encontrado
Ferro,mg,"0,51","0,56",BRC0549F,Nome não encontrado
Sódio,mg,235,258,BRC0549F,Nome não encontrado
Magnésio,mg,"16,0","17,6",BRC0549F,Nome não encontrado
Fósforo,mg,115,126,BRC0549F,Nome não encontrado
Potássio,mg,209,230,BRC0549F,Nome não encontrado
Manganês,mg,"0,15","0,17",BRC0549F,Nome não encontrado
Zinco,mg,"0,77","0,85",BRC0549F,Nome não encontrado
Cobre,mg,"0,07","0,08",BRC0549F,Nome não encontrado
Selênio,mcg,"0,12","0,13",BRC0549F,Nome não encontrado
Vitamina A (RE),mcg,"19,6","21,6",BRC0549F,Nome não encontrado
Vitamina A (RAE),mcg,"12,7","14,0",BRC0549F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0549F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,54","0,59",BRC0549F,Nome não encontrado
Tiamina,mg,"0,08","0,08",BRC0549F,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0549F,Nome não encontrado
Niacina,mg,"6,49","7,14",BRC0549F,Nome não encontrado
Vitamina B6,mg,"0,03","0,04",BRC0549F,Nome não encontrado
Vitamina B12,mcg,"0,09","0,10",BRC0549F,Nome não encontrado
Vitamina C,mg,"18,0","19,8",BRC0549F,Nome não encontrado
Equivalente de folato,mcg,"13,0","14,4",BRC0549F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0549F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0549F,Nome não encontrado
Gordura de adição,g,-,-,BRC0549F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0549F,Nome não encontrado
Proteína animal,g,-,-,BRC0549F,Nome não encontrado
