componente,unidade,Valor por 100g,Porção Média (40 g),codigo_alimento,nome_alimento
Energia,kJ,573,229,BRC0586B,Nome não encontrado
Energia,kcal,139,55,BRC0586B,Nome não encontrado
Umidade,g,"81,2","32,5",BRC0586B,Nome não encontrado
Carboidrato total,g,"2,08","0,83",BRC0586B,Nome não encontrado
Carboidrato disponível,g,"0,08","0,03",BRC0586B,Nome não encontrado
Proteína,g,"1,44","0,58",BRC0586B,Nome não encontrado
Lipídios,g,"14,3","5,74",BRC0586B,Nome não encontrado
Fibra alimentar,g,"1,99","0,80",BRC0586B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0586B,Nome não encontrado
Cinzas,g,"0,96","0,38",BRC0586B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0586B,Nome não encontrado
Ácidos graxos saturados,g,"2,39","0,96",BRC0586B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,33","1,33",BRC0586B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"8,55","3,42",BRC0586B,Nome não encontrado
Ácidos graxos trans,g,"0,07","0,03",BRC0586B,Nome não encontrado
Cálcio,mg,"23,6","9,43",BRC0586B,Nome não encontrado
Ferro,mg,"0,53","0,21",BRC0586B,Nome não encontrado
Sódio,mg,128,"51,5",BRC0586B,Nome não encontrado
Magnésio,mg,"7,78","3,11",BRC0586B,Nome não encontrado
Fósforo,mg,"22,3","8,93",BRC0586B,Nome não encontrado
Potássio,mg,297,119,BRC0586B,Nome não encontrado
Manganês,mg,"0,29","0,11",BRC0586B,Nome não encontrado
Zinco,mg,"0,30","0,12",BRC0586B,Nome não encontrado
Cobre,mg,"0,07","0,03",BRC0586B,Nome não encontrado
Selênio,mcg,"0,17","0,07",BRC0586B,Nome não encontrado
Vitamina A (RE),mcg,324,129,BRC0586B,Nome não encontrado
Vitamina A (RAE),mcg,162,"64,9",BRC0586B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0586B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,32","0,53",BRC0586B,Nome não encontrado
Tiamina,mg,"0,07","0,03",BRC0586B,Nome não encontrado
Riboflavina,mg,"0,07","0,03",BRC0586B,Nome não encontrado
Niacina,mg,"0,64","0,26",BRC0586B,Nome não encontrado
Vitamina B6,mg,"0,06","0,02",BRC0586B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0586B,Nome não encontrado
Vitamina C,mg,"18,3","7,31",BRC0586B,Nome não encontrado
Equivalente de folato,mcg,"32,3","12,9",BRC0586B,Nome não encontrado
Sal de adição,g,"0,32","0,13",BRC0586B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0586B,Nome não encontrado
Gordura de adição,g,-,-,BRC0586B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0586B,Nome não encontrado
Proteína animal,g,-,-,BRC0586B,Nome não encontrado
