componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,469,257,BRC0218N,Nome não encontrado
Energia,kcal,112,61,BRC0218N,Nome não encontrado
Umidade,g,"78,5","43,2",BRC0218N,Nome não encontrado
Carboidrato total,g,"3,67","2,02",BRC0218N,Nome não encontrado
Carboidrato disponível,g,"2,84","1,56",BRC0218N,Nome não encontrado
Proteína,g,"10,8","5,95",BRC0218N,Nome não encontrado
Lipídios,g,"6,22","3,42",BRC0218N,Nome não encontrado
Fibra alimentar,g,"0,83","0,45",BRC0218N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0218N,Nome não encontrado
Cinzas,g,"0,77","0,42",BRC0218N,Nome não encontrado
Colesterol,mg,"40,2","22,1",BRC0218N,Nome não encontrado
Ácidos graxos saturados,g,"2,37","1,30",BRC0218N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,88","1,58",BRC0218N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,39","0,22",BRC0218N,Nome não encontrado
Ácidos graxos trans,g,"0,11","0,06",BRC0218N,Nome não encontrado
Cálcio,mg,"7,33","4,03",BRC0218N,Nome não encontrado
Ferro,mg,"0,99","0,54",BRC0218N,Nome não encontrado
Sódio,mg,121,"67,0",BRC0218N,Nome não encontrado
Magnésio,mg,"9,25","5,09",BRC0218N,Nome não encontrado
Fósforo,mg,"73,6","40,5",BRC0218N,Nome não encontrado
Potássio,mg,156,"85,9",BRC0218N,Nome não encontrado
Manganês,mg,"0,07","0,04",BRC0218N,Nome não encontrado
Zinco,mg,"3,04","1,67",BRC0218N,Nome não encontrado
Cobre,mg,"0,05","0,02",BRC0218N,Nome não encontrado
Selênio,mcg,"0,38","0,21",BRC0218N,Nome não encontrado
Vitamina A (RE),mcg,127,"70,2",BRC0218N,Nome não encontrado
Vitamina A (RAE),mcg,"64,0","35,2",BRC0218N,Nome não encontrado
Vitamina D,mcg,"1,03","0,56",BRC0218N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,62","0,89",BRC0218N,Nome não encontrado
Tiamina,mg,"0,02","0,01",BRC0218N,Nome não encontrado
Riboflavina,mg,"0,02","0,01",BRC0218N,Nome não encontrado
Niacina,mg,"0,69","0,38",BRC0218N,Nome não encontrado
Vitamina B6,mg,"0,05","0,03",BRC0218N,Nome não encontrado
Vitamina B12,mcg,"0,99","0,55",BRC0218N,Nome não encontrado
Vitamina C,mg,"2,71","1,49",BRC0218N,Nome não encontrado
Equivalente de folato,mcg,"7,64","4,20",BRC0218N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0218N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0218N,Nome não encontrado
Gordura de adição,g,-,-,BRC0218N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0218N,Nome não encontrado
Proteína animal,g,-,-,BRC0218N,Nome não encontrado
