componente,unidade,Valor por 100g,Porção Média (110 g),codigo_alimento,nome_alimento
Energia,kJ,635,698,BRC0118F,Nome não encontrado
Energia,kcal,152,167,BRC0118F,Nome não encontrado
Umidade,g,"71,4","78,5",BRC0118F,Nome não encontrado
Carboidrato total,g,"0,81","0,89",BRC0118F,Nome não encontrado
Carboidrato disponível,g,"0,81","0,89",BRC0118F,Nome não encontrado
Proteína,g,"18,7","20,6",BRC0118F,Nome não encontrado
Lipídios,g,"8,21","9,03",BRC0118F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0118F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0118F,Nome não encontrado
Cinzas,g,"0,93","1,03",BRC0118F,Nome não encontrado
Colesterol,mg,"69,2","76,2",BRC0118F,Nome não encontrado
Ácidos graxos saturados,g,"2,54","2,79",BRC0118F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,62","3,98",BRC0118F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,71","1,88",BRC0118F,Nome não encontrado
Ácidos graxos trans,g,"0,03","0,03",BRC0118F,Nome não encontrado
Cálcio,mg,"7,50","8,25",BRC0118F,Nome não encontrado
Ferro,mg,"0,63","0,70",BRC0118F,Nome não encontrado
Sódio,mg,"76,9","84,6",BRC0118F,Nome não encontrado
Magnésio,mg,"25,4","27,9",BRC0118F,Nome não encontrado
Fósforo,mg,186,204,BRC0118F,Nome não encontrado
Potássio,mg,242,266,BRC0118F,Nome não encontrado
Manganês,mg,"0,01","0,01",BRC0118F,Nome não encontrado
Zinco,mg,"1,35","1,48",BRC0118F,Nome não encontrado
Cobre,mg,"0,03","0,04",BRC0118F,Nome não encontrado
Selênio,mcg,"9,10","10,0",BRC0118F,Nome não encontrado
Vitamina A (RE),mcg,"6,58","7,24",BRC0118F,Nome não encontrado
Vitamina A (RAE),mcg,"6,58","7,24",BRC0118F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0118F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,67","0,74",BRC0118F,Nome não encontrado
Tiamina,mg,"0,11","0,13",BRC0118F,Nome não encontrado
Riboflavina,mg,"0,05","0,05",BRC0118F,Nome não encontrado
Niacina,mg,"3,40","3,74",BRC0118F,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0118F,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0118F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0118F,Nome não encontrado
Equivalente de folato,mcg,,,BRC0118F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0118F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0118F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0118F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0118F,Nome não encontrado
Proteína animal,g,"18,7","20,6",BRC0118F,Nome não encontrado
