componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,974,1070,BRC0415F,Nome não encontrado
Energia,kcal,233,255,BRC0415F,Nome não encontrado
Umidade,g,"54,7","60,2",BRC0415F,Nome não encontrado
Carboidrato total,g,"5,44","5,98",BRC0415F,Nome não encontrado
Carboidrato disponível,g,"5,39","5,92",BRC0415F,Nome não encontrado
Proteína,g,"26,6","29,3",BRC0415F,Nome não encontrado
Lipídios,g,"11,6","12,8",BRC0415F,Nome não encontrado
Fibra alimentar,g,"0,05","0,06",BRC0415F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0415F,Nome não encontrado
Cinzas,g,"1,63","1,80",BRC0415F,Nome não encontrado
Colesterol,mg,"77,4","85,1",BRC0415F,Nome não encontrado
Ácidos graxos saturados,g,"5,09","5,59",BRC0415F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,48","4,93",BRC0415F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,80","0,88",BRC0415F,Nome não encontrado
Ácidos graxos trans,g,"0,18","0,20",BRC0415F,Nome não encontrado
Cálcio,mg,"35,6","39,1",BRC0415F,Nome não encontrado
Ferro,mg,"2,65","2,91",BRC0415F,Nome não encontrado
Sódio,mg,240,264,BRC0415F,Nome não encontrado
Magnésio,mg,"24,2","26,6",BRC0415F,Nome não encontrado
Fósforo,mg,249,274,BRC0415F,Nome não encontrado
Potássio,mg,349,384,BRC0415F,Nome não encontrado
Manganês,mg,"0,03","0,03",BRC0415F,Nome não encontrado
Zinco,mg,"3,99","4,39",BRC0415F,Nome não encontrado
Cobre,mg,"0,09","0,10",BRC0415F,Nome não encontrado
Selênio,mcg,"1,53","1,68",BRC0415F,Nome não encontrado
Vitamina A (RE),mcg,"19,3","21,3",BRC0415F,Nome não encontrado
Vitamina A (RAE),mcg,"19,1","21,0",BRC0415F,Nome não encontrado
Vitamina D,mcg,"0,25","0,27",BRC0415F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,97","1,07",BRC0415F,Nome não encontrado
Tiamina,mg,"0,04","0,04",BRC0415F,Nome não encontrado
Riboflavina,mg,"0,11","0,12",BRC0415F,Nome não encontrado
Niacina,mg,"4,17","4,59",BRC0415F,Nome não encontrado
Vitamina B6,mg,"0,04","0,04",BRC0415F,Nome não encontrado
Vitamina B12,mcg,"2,30","2,53",BRC0415F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0415F,Nome não encontrado
Equivalente de folato,mcg,"5,06","5,57",BRC0415F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0415F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0415F,Nome não encontrado
Gordura de adição,g,-,-,BRC0415F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0415F,Nome não encontrado
Proteína animal,g,-,-,BRC0415F,Nome não encontrado
