componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,1286,707,BRC0613N,Nome não encontrado
Energia,kcal,311,170,BRC0613N,Nome não encontrado
Umidade,g,"55,0","30,3",BRC0613N,Nome não encontrado
Carboidrato total,g,"7,29","4,01",BRC0613N,Nome não encontrado
Carboidrato disponível,g,"6,30","3,47",BRC0613N,Nome não encontrado
Proteína,g,"10,1","5,55",BRC0613N,Nome não encontrado
Lipídios,g,"27,0","14,9",BRC0613N,Nome não encontrado
Fibra alimentar,g,"0,99","0,55",BRC0613N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0613N,Nome não encontrado
Cinzas,g,"0,57","0,31",BRC0613N,Nome não encontrado
Colesterol,mg,"35,2","19,4",BRC0613N,Nome não encontrado
Ácidos graxos saturados,g,"5,54","3,05",BRC0613N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"6,67","3,67",BRC0613N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"14,0","7,71",BRC0613N,Nome não encontrado
Ácidos graxos trans,g,"0,24","0,13",BRC0613N,Nome não encontrado
Cálcio,mg,"15,4","8,49",BRC0613N,Nome não encontrado
Ferro,mg,"0,99","0,54",BRC0613N,Nome não encontrado
Sódio,mg,"56,9","31,3",BRC0613N,Nome não encontrado
Magnésio,mg,"13,2","7,27",BRC0613N,Nome não encontrado
Fósforo,mg,"67,7","37,2",BRC0613N,Nome não encontrado
Potássio,mg,137,"75,5",BRC0613N,Nome não encontrado
Manganês,mg,"0,23","0,13",BRC0613N,Nome não encontrado
Zinco,mg,"2,80","1,54",BRC0613N,Nome não encontrado
Cobre,mg,"0,15","0,08",BRC0613N,Nome não encontrado
Selênio,mcg,"0,40","0,22",BRC0613N,Nome não encontrado
Vitamina A (RE),mcg,"74,0","40,7",BRC0613N,Nome não encontrado
Vitamina A (RAE),mcg,"37,0","20,4",BRC0613N,Nome não encontrado
Vitamina D,mcg,"0,91","0,50",BRC0613N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"2,19","1,20",BRC0613N,Nome não encontrado
Tiamina,mg,"0,01","0,01",BRC0613N,Nome não encontrado
Riboflavina,mg,"0,02","0,01",BRC0613N,Nome não encontrado
Niacina,mg,"0,54","0,30",BRC0613N,Nome não encontrado
Vitamina B6,mg,"0,03","0,02",BRC0613N,Nome não encontrado
Vitamina B12,mcg,"0,89","0,49",BRC0613N,Nome não encontrado
Vitamina C,mg,"9,66","5,31",BRC0613N,Nome não encontrado
Equivalente de folato,mcg,"19,5","10,7",BRC0613N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0613N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0613N,Nome não encontrado
Gordura de adição,g,-,-,BRC0613N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0613N,Nome não encontrado
Proteína animal,g,-,-,BRC0613N,Nome não encontrado
