componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,541,297,BRC0397N,Nome não encontrado
Energia,kcal,129,70,BRC0397N,Nome não encontrado
Umidade,g,"72,7","40,0",BRC0397N,Nome não encontrado
Carboidrato total,g,"7,83","4,31",BRC0397N,Nome não encontrado
Carboidrato disponível,g,"6,92","3,81",BRC0397N,Nome não encontrado
Proteína,g,"13,8","7,61",BRC0397N,Nome não encontrado
Lipídios,g,"4,88","2,68",BRC0397N,Nome não encontrado
Fibra alimentar,g,"0,91","0,50",BRC0397N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0397N,Nome não encontrado
Cinzas,g,"0,80","0,44",BRC0397N,Nome não encontrado
Colesterol,mg,"44,5","24,5",BRC0397N,Nome não encontrado
Ácidos graxos saturados,g,"1,46","0,80",BRC0397N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,66","1,46",BRC0397N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,47","0,26",BRC0397N,Nome não encontrado
Ácidos graxos trans,g,"0,04","0,02",BRC0397N,Nome não encontrado
Cálcio,mg,"27,1","14,9",BRC0397N,Nome não encontrado
Ferro,mg,"1,63","0,89",BRC0397N,Nome não encontrado
Sódio,mg,151,"83,5",BRC0397N,Nome não encontrado
Magnésio,mg,"15,7","8,62",BRC0397N,Nome não encontrado
Fósforo,mg,113,"62,4",BRC0397N,Nome não encontrado
Potássio,mg,247,135,BRC0397N,Nome não encontrado
Manganês,mg,"0,04","0,02",BRC0397N,Nome não encontrado
Zinco,mg,"2,93","1,61",BRC0397N,Nome não encontrado
Cobre,mg,"0,07","0,04",BRC0397N,Nome não encontrado
Selênio,mcg,"0,38","0,21",BRC0397N,Nome não encontrado
Vitamina A (RE),mcg,"63,4","34,9",BRC0397N,Nome não encontrado
Vitamina A (RAE),mcg,"31,9","17,6",BRC0397N,Nome não encontrado
Vitamina D,mcg,,,BRC0397N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,30","0,17",BRC0397N,Nome não encontrado
Tiamina,mg,"0,04","0,02",BRC0397N,Nome não encontrado
Riboflavina,mg,"0,03","0,02",BRC0397N,Nome não encontrado
Niacina,mg,"1,23","0,67",BRC0397N,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0397N,Nome não encontrado
Vitamina B12,mcg,"1,48","0,81",BRC0397N,Nome não encontrado
Vitamina C,mg,"3,78","2,08",BRC0397N,Nome não encontrado
Equivalente de folato,mcg,"25,7","14,1",BRC0397N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0397N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0397N,Nome não encontrado
Gordura de adição,g,-,-,BRC0397N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0397N,Nome não encontrado
Proteína animal,g,-,-,BRC0397N,Nome não encontrado
