componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,317,174,BRC0327N,Nome não encontrado
Energia,kcal,76,41,BRC0327N,Nome não encontrado
Umidade,g,"82,1","45,2",BRC0327N,Nome não encontrado
Carboidrato total,g,"11,5","6,30",BRC0327N,Nome não encontrado
Carboidrato disponível,g,"7,27","4,00",BRC0327N,Nome não encontrado
Proteína,g,"2,91","1,60",BRC0327N,Nome não encontrado
Lipídios,g,"2,99","1,64",BRC0327N,Nome não encontrado
Fibra alimentar,g,"4,18","2,30",BRC0327N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0327N,Nome não encontrado
Cinzas,g,"0,52","0,28",BRC0327N,Nome não encontrado
Colesterol,mg,"0,67","0,37",BRC0327N,Nome não encontrado
Ácidos graxos saturados,g,"0,46","0,25",BRC0327N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,68","0,92",BRC0327N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,77","0,42",BRC0327N,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0327N,Nome não encontrado
Cálcio,mg,"19,5","10,7",BRC0327N,Nome não encontrado
Ferro,mg,"0,77","0,42",BRC0327N,Nome não encontrado
Sódio,mg,"2,36","1,30",BRC0327N,Nome não encontrado
Magnésio,mg,"25,7","14,1",BRC0327N,Nome não encontrado
Fósforo,mg,"56,1","30,8",BRC0327N,Nome não encontrado
Potássio,mg,205,112,BRC0327N,Nome não encontrado
Manganês,mg,"0,20","0,11",BRC0327N,Nome não encontrado
Zinco,mg,"0,44","0,24",BRC0327N,Nome não encontrado
Cobre,mg,"0,12","0,06",BRC0327N,Nome não encontrado
Selênio,mcg,"0,28","0,15",BRC0327N,Nome não encontrado
Vitamina A (RE),mcg,256,141,BRC0327N,Nome não encontrado
Vitamina A (RAE),mcg,128,"70,7",BRC0327N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0327N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,50","0,82",BRC0327N,Nome não encontrado
Tiamina,mg,"0,04","0,02",BRC0327N,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0327N,Nome não encontrado
Niacina,mg,"0,52","0,29",BRC0327N,Nome não encontrado
Vitamina B6,mg,"0,03","0,01",BRC0327N,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0327N,Nome não encontrado
Vitamina C,mg,"3,77","2,07",BRC0327N,Nome não encontrado
Equivalente de folato,mcg,"50,2","27,6",BRC0327N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0327N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0327N,Nome não encontrado
Gordura de adição,g,-,-,BRC0327N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0327N,Nome não encontrado
Proteína animal,g,-,-,BRC0327N,Nome não encontrado
