componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,638,638,BRC0218E,Nome não encontrado
Energia,kcal,152,152,BRC0218E,Nome não encontrado
Umidade,g,"69,5","69,5",BRC0218E,Nome não encontrado
Carboidrato total,g,"1,49","1,49",BRC0218E,Nome não encontrado
Carboidrato disponível,g,"0,98","0,98",BRC0218E,Nome não encontrado
Proteína,g,"19,4","19,4",BRC0218E,Nome não encontrado
Lipídios,g,"7,78","7,78",BRC0218E,Nome não encontrado
Fibra alimentar,g,"0,51","0,51",BRC0218E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0218E,Nome não encontrado
Cinzas,g,"1,87","1,87",BRC0218E,Nome não encontrado
Colesterol,mg,"57,7","57,7",BRC0218E,Nome não encontrado
Ácidos graxos saturados,g,"1,63","1,63",BRC0218E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,20","2,20",BRC0218E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,69","3,69",BRC0218E,Nome não encontrado
Ácidos graxos trans,g,"0,03","0,03",BRC0218E,Nome não encontrado
Cálcio,mg,"62,2","62,2",BRC0218E,Nome não encontrado
Ferro,mg,"0,59","0,59",BRC0218E,Nome não encontrado
Sódio,mg,269,269,BRC0218E,Nome não encontrado
Magnésio,mg,"29,9","29,9",BRC0218E,Nome não encontrado
Fósforo,mg,227,227,BRC0218E,Nome não encontrado
Potássio,mg,374,374,BRC0218E,Nome não encontrado
Manganês,mg,"0,06","0,06",BRC0218E,Nome não encontrado
Zinco,mg,"0,59","0,59",BRC0218E,Nome não encontrado
Cobre,mg,"0,13","0,13",BRC0218E,Nome não encontrado
Selênio,mcg,"36,2","36,2",BRC0218E,Nome não encontrado
Vitamina A (RE),mcg,"36,3","36,3",BRC0218E,Nome não encontrado
Vitamina A (RAE),mcg,"25,2","25,2",BRC0218E,Nome não encontrado
Vitamina D,mcg,"2,10","2,10",BRC0218E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,30","1,30",BRC0218E,Nome não encontrado
Tiamina,mg,"0,11","0,11",BRC0218E,Nome não encontrado
Riboflavina,mg,"0,06","0,06",BRC0218E,Nome não encontrado
Niacina,mg,"3,72","3,72",BRC0218E,Nome não encontrado
Vitamina B6,mg,"0,02","0,02",BRC0218E,Nome não encontrado
Vitamina B12,mcg,"2,83","2,83",BRC0218E,Nome não encontrado
Vitamina C,mg,"9,35","9,35",BRC0218E,Nome não encontrado
Equivalente de folato,mcg,"14,5","14,5",BRC0218E,Nome não encontrado
Sal de adição,g,"0,45","0,45",BRC0218E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0218E,Nome não encontrado
Gordura de adição,g,-,-,BRC0218E,Nome não encontrado
Proteína vegetal,g,-,-,BRC0218E,Nome não encontrado
Proteína animal,g,-,-,BRC0218E,Nome não encontrado
