componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (60 g),codigo_alimento,nome_alimento
Energia,kJ,1014,608,BRC0106K,Nome não encontrado
Energia,kcal,244,146,BRC0106K,Nome não encontrado
Umidade,g,"61,1","36,7",BRC0106K,Nome não encontrado
Carboidrato total,g,"16,6","9,93",BRC0106K,Nome não encontrado
Carboidrato disponível,g,"16,6","9,93",BRC0106K,Nome não encontrado
Proteína,g,"3,61","2,16",BRC0106K,Nome não encontrado
Lipídios,g,"18,0","10,8",BRC0106K,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0106K,Nome não encontrado
Álcool,g,"0,23","0,14",BRC0106K,Nome não encontrado
Cinzas,g,"0,74","0,44",BRC0106K,Nome não encontrado
Colesterol,mg,196,118,BRC0106K,Nome não encontrado
Ácidos graxos saturados,g,"8,26","4,95",BRC0106K,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,58","2,75",BRC0106K,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,77","0,46",BRC0106K,Nome não encontrado
Ácidos graxos trans,g,"0,37","0,22",BRC0106K,Nome não encontrado
Cálcio,mg,"85,4","51,2",BRC0106K,Nome não encontrado
Ferro,mg,"0,83","0,50",BRC0106K,Nome não encontrado
Sódio,mg,"47,4","28,5",BRC0106K,Nome não encontrado
Magnésio,mg,"10,7","6,44",BRC0106K,Nome não encontrado
Fósforo,mg,130,"78,5",BRC0106K,Nome não encontrado
Potássio,mg,125,"75,0",BRC0106K,Nome não encontrado
Manganês,mg,"0,28","0,17",BRC0106K,Nome não encontrado
Zinco,mg,"0,61","0,36",BRC0106K,Nome não encontrado
Cobre,mg,"0,02","0,01",BRC0106K,Nome não encontrado
Selênio,mcg,"4,98","2,99",BRC0106K,Nome não encontrado
Vitamina A (RE),mcg,147,"88,6",BRC0106K,Nome não encontrado
Vitamina A (RAE),mcg,144,"86,9",BRC0106K,Nome não encontrado
Vitamina D,mcg,"1,38","0,83",BRC0106K,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"2,09","1,25",BRC0106K,Nome não encontrado
Tiamina,mg,"0,03","0,02",BRC0106K,Nome não encontrado
Riboflavina,mg,"0,12","0,07",BRC0106K,Nome não encontrado
Niacina,mg,"0,24","0,14",BRC0106K,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0106K,Nome não encontrado
Vitamina B12,mcg,"0,36","0,22",BRC0106K,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0106K,Nome não encontrado
Equivalente de folato,mcg,"18,0","10,8",BRC0106K,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0106K,Nome não encontrado
Açúcar de adição,g,"13,0","7,80",BRC0106K,Nome não encontrado
Gordura de adição,g,-,-,BRC0106K,Nome não encontrado
Proteína vegetal,g,-,-,BRC0106K,Nome não encontrado
Proteína animal,g,-,-,BRC0106K,Nome não encontrado
