componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,456,250,BRC0627N,Nome não encontrado
Energia,kcal,108,59,BRC0627N,Nome não encontrado
Umidade,g,"54,3","29,8",BRC0627N,Nome não encontrado
Carboidrato total,g,"7,18","3,95",BRC0627N,Nome não encontrado
Carboidrato disponível,g,"6,19","3,41",BRC0627N,Nome não encontrado
Proteína,g,"13,7","7,51",BRC0627N,Nome não encontrado
Lipídios,g,"2,99","1,64",BRC0627N,Nome não encontrado
Fibra alimentar,g,"0,99","0,54",BRC0627N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0627N,Nome não encontrado
Cinzas,g,"21,9","12,1",BRC0627N,Nome não encontrado
Colesterol,mg,"44,0","24,2",BRC0627N,Nome não encontrado
Ácidos graxos saturados,g,"1,18","0,65",BRC0627N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,15","0,63",BRC0627N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,31","0,17",BRC0627N,Nome não encontrado
Ácidos graxos trans,g,"0,07","0,04",BRC0627N,Nome não encontrado
Cálcio,mg,"19,8","10,9",BRC0627N,Nome não encontrado
Ferro,mg,"1,33","0,73",BRC0627N,Nome não encontrado
Sódio,mg,8547,4701,BRC0627N,Nome não encontrado
Magnésio,mg,"18,2","10,0",BRC0627N,Nome não encontrado
Fósforo,mg,114,"63,0",BRC0627N,Nome não encontrado
Potássio,mg,201,111,BRC0627N,Nome não encontrado
Manganês,mg,"0,26","0,14",BRC0627N,Nome não encontrado
Zinco,mg,"3,02","1,66",BRC0627N,Nome não encontrado
Cobre,mg,"0,10","0,05",BRC0627N,Nome não encontrado
Selênio,mcg,"0,42","0,23",BRC0627N,Nome não encontrado
Vitamina A (RE),mcg,"74,0","40,7",BRC0627N,Nome não encontrado
Vitamina A (RAE),mcg,"37,0","20,4",BRC0627N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0627N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,50","0,27",BRC0627N,Nome não encontrado
Tiamina,mg,"0,02","0,01",BRC0627N,Nome não encontrado
Riboflavina,mg,"0,02","0,01",BRC0627N,Nome não encontrado
Niacina,mg,"1,05","0,58",BRC0627N,Nome não encontrado
Vitamina B6,mg,"0,01","0,00",BRC0627N,Nome não encontrado
Vitamina B12,mcg,"1,47","0,81",BRC0627N,Nome não encontrado
Vitamina C,mg,"9,65","5,31",BRC0627N,Nome não encontrado
Equivalente de folato,mcg,"22,2","12,2",BRC0627N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0627N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0627N,Nome não encontrado
Gordura de adição,g,-,-,BRC0627N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0627N,Nome não encontrado
Proteína animal,g,-,-,BRC0627N,Nome não encontrado
