componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,449,246,BRC0290N,Nome não encontrado
Energia,kcal,108,59,BRC0290N,Nome não encontrado
Umidade,g,"77,8","42,8",BRC0290N,Nome não encontrado
Carboidrato total,g,"10,8","5,96",BRC0290N,Nome não encontrado
Carboidrato disponível,g,"6,49","3,57",BRC0290N,Nome não encontrado
Proteína,g,"3,12","1,72",BRC0290N,Nome não encontrado
Lipídios,g,"6,77","3,73",BRC0290N,Nome não encontrado
Fibra alimentar,g,"4,34","2,39",BRC0290N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0290N,Nome não encontrado
Cinzas,g,"1,50","0,82",BRC0290N,Nome não encontrado
Colesterol,mg,"18,4","10,1",BRC0290N,Nome não encontrado
Ácidos graxos saturados,g,"3,47","1,91",BRC0290N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,60","0,88",BRC0290N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,26","0,14",BRC0290N,Nome não encontrado
Ácidos graxos trans,g,"0,17","0,09",BRC0290N,Nome não encontrado
Cálcio,mg,"75,8","41,7",BRC0290N,Nome não encontrado
Ferro,mg,"0,16","0,09",BRC0290N,Nome não encontrado
Sódio,mg,139,"76,7",BRC0290N,Nome não encontrado
Magnésio,mg,"9,26","5,09",BRC0290N,Nome não encontrado
Fósforo,mg,123,"68,1",BRC0290N,Nome não encontrado
Potássio,mg,179,"98,9",BRC0290N,Nome não encontrado
Manganês,mg,"0,07","0,04",BRC0290N,Nome não encontrado
Zinco,mg,"0,48","0,26",BRC0290N,Nome não encontrado
Cobre,mg,"0,04","0,02",BRC0290N,Nome não encontrado
Selênio,mcg,"3,55","1,95",BRC0290N,Nome não encontrado
Vitamina A (RE),mcg,"79,6","43,8",BRC0290N,Nome não encontrado
Vitamina A (RAE),mcg,"39,8","21,9",BRC0290N,Nome não encontrado
Vitamina D,mcg,"0,11","0,06",BRC0290N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,48","0,26",BRC0290N,Nome não encontrado
Tiamina,mg,"0,00","0,00",BRC0290N,Nome não encontrado
Riboflavina,mg,"0,05","0,03",BRC0290N,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0290N,Nome não encontrado
Vitamina B6,mg,"0,02","0,01",BRC0290N,Nome não encontrado
Vitamina B12,mcg,"0,10","0,05",BRC0290N,Nome não encontrado
Vitamina C,mg,"67,4","37,1",BRC0290N,Nome não encontrado
Equivalente de folato,mcg,"33,6","18,5",BRC0290N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0290N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0290N,Nome não encontrado
Gordura de adição,g,-,-,BRC0290N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0290N,Nome não encontrado
Proteína animal,g,-,-,BRC0290N,Nome não encontrado
