componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (25 g),codigo_alimento,nome_alimento
Energia,kJ,146,36,BRC0232B,Nome não encontrado
Energia,kcal,35,8,BRC0232B,Nome não encontrado
Umidade,g,"92,9","23,2",BRC0232B,Nome não encontrado
Carboidrato total,g,"2,75","0,69",BRC0232B,Nome não encontrado
Carboidrato disponível,g,"1,28","0,32",BRC0232B,Nome não encontrado
Proteína,g,"0,96","0,24",BRC0232B,Nome não encontrado
Lipídios,g,"2,61","0,65",BRC0232B,Nome não encontrado
Fibra alimentar,g,"1,47","0,37",BRC0232B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0232B,Nome não encontrado
Cinzas,g,"0,74","0,19",BRC0232B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0232B,Nome não encontrado
Ácidos graxos saturados,g,"0,47","0,12",BRC0232B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,56","0,14",BRC0232B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,54","0,39",BRC0232B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0232B,Nome não encontrado
Cálcio,mg,"15,5","3,88",BRC0232B,Nome não encontrado
Ferro,mg,"0,15","0,04",BRC0232B,Nome não encontrado
Sódio,mg,128,"32,1",BRC0232B,Nome não encontrado
Magnésio,mg,"15,6","3,89",BRC0232B,Nome não encontrado
Fósforo,mg,"20,7","5,19",BRC0232B,Nome não encontrado
Potássio,mg,116,"29,0",BRC0232B,Nome não encontrado
Manganês,mg,"0,10","0,02",BRC0232B,Nome não encontrado
Zinco,mg,"0,24","0,06",BRC0232B,Nome não encontrado
Cobre,mg,"0,02","0,00",BRC0232B,Nome não encontrado
Selênio,mcg,"0,07","0,02",BRC0232B,Nome não encontrado
Vitamina A (RE),mcg,"74,2","18,6",BRC0232B,Nome não encontrado
Vitamina A (RAE),mcg,"37,1","9,28",BRC0232B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0232B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,36","0,09",BRC0232B,Nome não encontrado
Tiamina,mg,"0,05","0,01",BRC0232B,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0232B,Nome não encontrado
Niacina,mg,traços,traços,BRC0232B,Nome não encontrado
Vitamina B6,mg,"0,06","0,01",BRC0232B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0232B,Nome não encontrado
Vitamina C,mg,"1,97","0,49",BRC0232B,Nome não encontrado
Equivalente de folato,mcg,"25,5","6,37",BRC0232B,Nome não encontrado
Sal de adição,g,"0,32","0,08",BRC0232B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0232B,Nome não encontrado
Gordura de adição,g,-,-,BRC0232B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0232B,Nome não encontrado
Proteína animal,g,-,-,BRC0232B,Nome não encontrado
