componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,306,168,BRC0355N,Nome não encontrado
Energia,kcal,73,39,BRC0355N,Nome não encontrado
Umidade,g,"82,5","45,4",BRC0355N,Nome não encontrado
Carboidrato total,g,"3,78","2,08",BRC0355N,Nome não encontrado
Carboidrato disponível,g,"2,87","1,58",BRC0355N,Nome não encontrado
Proteína,g,"11,8","6,47",BRC0355N,Nome não encontrado
Lipídios,g,"1,35","0,74",BRC0355N,Nome não encontrado
Fibra alimentar,g,"0,91","0,50",BRC0355N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0355N,Nome não encontrado
Cinzas,g,"0,58","0,32",BRC0355N,Nome não encontrado
Colesterol,mg,"31,4","17,3",BRC0355N,Nome não encontrado
Ácidos graxos saturados,g,"0,44","0,24",BRC0355N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,45","0,25",BRC0355N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,27","0,15",BRC0355N,Nome não encontrado
Ácidos graxos trans,g,"0,02","0,01",BRC0355N,Nome não encontrado
Cálcio,mg,"7,24","3,98",BRC0355N,Nome não encontrado
Ferro,mg,"0,25","0,14",BRC0355N,Nome não encontrado
Sódio,mg,"14,1","7,75",BRC0355N,Nome não encontrado
Magnésio,mg,"9,08","4,99",BRC0355N,Nome não encontrado
Fósforo,mg,"92,0","50,6",BRC0355N,Nome não encontrado
Potássio,mg,148,"81,7",BRC0355N,Nome não encontrado
Manganês,mg,"0,08","0,04",BRC0355N,Nome não encontrado
Zinco,mg,"0,48","0,26",BRC0355N,Nome não encontrado
Cobre,mg,"0,03","0,01",BRC0355N,Nome não encontrado
Selênio,mcg,"4,36","2,40",BRC0355N,Nome não encontrado
Vitamina A (RE),mcg,140,"77,0",BRC0355N,Nome não encontrado
Vitamina A (RAE),mcg,"70,2","38,6",BRC0355N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0355N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,83","1,00",BRC0355N,Nome não encontrado
Tiamina,mg,"0,06","0,03",BRC0355N,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0355N,Nome não encontrado
Niacina,mg,"2,70","1,48",BRC0355N,Nome não encontrado
Vitamina B6,mg,"0,02","0,01",BRC0355N,Nome não encontrado
Vitamina B12,mcg,"0,06","0,03",BRC0355N,Nome não encontrado
Vitamina C,mg,"2,99","1,64",BRC0355N,Nome não encontrado
Equivalente de folato,mcg,"8,14","4,47",BRC0355N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0355N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0355N,Nome não encontrado
Gordura de adição,g,-,-,BRC0355N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0355N,Nome não encontrado
Proteína animal,g,-,-,BRC0355N,Nome não encontrado
