componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (30 g),codigo_alimento,nome_alimento
Energia,kJ,1809,542,BRC0067N,Nome não encontrado
Energia,kcal,430,128,BRC0067N,Nome não encontrado
Umidade,g,"6,23","1,87",BRC0067N,Nome não encontrado
Carboidrato total,g,"76,2","22,9",BRC0067N,Nome não encontrado
Carboidrato disponível,g,"73,3","22,0",BRC0067N,Nome não encontrado
Proteína,g,"2,94","0,88",BRC0067N,Nome não encontrado
Lipídios,g,"13,2","3,97",BRC0067N,Nome não encontrado
Fibra alimentar,g,"2,90","0,87",BRC0067N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0067N,Nome não encontrado
Cinzas,g,"1,42","0,43",BRC0067N,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0067N,Nome não encontrado
Ácidos graxos saturados,g,"2,94","0,88",BRC0067N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,66","1,40",BRC0067N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,43","1,03",BRC0067N,Nome não encontrado
Ácidos graxos trans,g,,,BRC0067N,Nome não encontrado
Cálcio,mg,"0,00","0,00",BRC0067N,Nome não encontrado
Ferro,mg,"3,18","0,95",BRC0067N,Nome não encontrado
Sódio,mg,471,141,BRC0067N,Nome não encontrado
Magnésio,mg,"25,0","7,50",BRC0067N,Nome não encontrado
Fósforo,mg,"66,0","19,8",BRC0067N,Nome não encontrado
Potássio,mg,176,"52,8",BRC0067N,Nome não encontrado
Manganês,mg,,,BRC0067N,Nome não encontrado
Zinco,mg,"0,49","0,15",BRC0067N,Nome não encontrado
Cobre,mg,"0,19","0,06",BRC0067N,Nome não encontrado
Selênio,mcg,"13,2","3,96",BRC0067N,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0067N,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0067N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0067N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,68","0,50",BRC0067N,Nome não encontrado
Tiamina,mg,"0,29","0,09",BRC0067N,Nome não encontrado
Riboflavina,mg,"0,20","0,06",BRC0067N,Nome não encontrado
Niacina,mg,"2,24","0,67",BRC0067N,Nome não encontrado
Vitamina B6,mg,"0,02","0,01",BRC0067N,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0067N,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0067N,Nome não encontrado
Equivalente de folato,mcg,107,"32,1",BRC0067N,Nome não encontrado
Sal de adição,g,,,BRC0067N,Nome não encontrado
Açúcar de adição,g,,,BRC0067N,Nome não encontrado
Gordura de adição,g,,,BRC0067N,Nome não encontrado
Proteína vegetal,g,,,BRC0067N,Nome não encontrado
Proteína animal,g,,,BRC0067N,Nome não encontrado
