componente,unidade,Valor por 100g,Colher sopa cheia (20 g),codigo_alimento,nome_alimento
Energia,kJ,152,30,BRC0160B,Nome não encontrado
Energia,kcal,36,7,BRC0160B,Nome não encontrado
Umidade,g,"90,9","18,2",BRC0160B,Nome não encontrado
Carboidrato total,g,"5,74","1,15",BRC0160B,Nome não encontrado
Carboidrato disponível,g,"3,43","0,69",BRC0160B,Nome não encontrado
Proteína,g,"1,42","0,28",BRC0160B,Nome não encontrado
Lipídios,g,"1,37","0,27",BRC0160B,Nome não encontrado
Fibra alimentar,g,"2,31","0,46",BRC0160B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0160B,Nome não encontrado
Cinzas,g,"0,58","0,12",BRC0160B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0160B,Nome não encontrado
Ácidos graxos saturados,g,"0,24","0,05",BRC0160B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,31","0,06",BRC0160B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,75","0,15",BRC0160B,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,00",BRC0160B,Nome não encontrado
Cálcio,mg,"45,2","9,04",BRC0160B,Nome não encontrado
Ferro,mg,"0,18","0,04",BRC0160B,Nome não encontrado
Sódio,mg,"3,85","0,77",BRC0160B,Nome não encontrado
Magnésio,mg,"13,5","2,71",BRC0160B,Nome não encontrado
Fósforo,mg,"22,5","4,51",BRC0160B,Nome não encontrado
Potássio,mg,250,"50,1",BRC0160B,Nome não encontrado
Manganês,mg,"0,19","0,04",BRC0160B,Nome não encontrado
Zinco,mg,"0,22","0,04",BRC0160B,Nome não encontrado
Cobre,mg,"0,07","0,01",BRC0160B,Nome não encontrado
Selênio,mcg,"0,03","0,01",BRC0160B,Nome não encontrado
Vitamina A (RE),mcg,"99,2","19,8",BRC0160B,Nome não encontrado
Vitamina A (RAE),mcg,"49,6","9,92",BRC0160B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0160B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,40","0,08",BRC0160B,Nome não encontrado
Tiamina,mg,traços,traços,BRC0160B,Nome não encontrado
Riboflavina,mg,"0,04","0,01",BRC0160B,Nome não encontrado
Niacina,mg,traços,traços,BRC0160B,Nome não encontrado
Vitamina B6,mg,"0,08","0,02",BRC0160B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0160B,Nome não encontrado
Vitamina C,mg,"15,4","3,07",BRC0160B,Nome não encontrado
Equivalente de folato,mcg,"27,7","5,53",BRC0160B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0160B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0160B,Nome não encontrado
Gordura de adição,g,-,-,BRC0160B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0160B,Nome não encontrado
Proteína animal,g,-,-,BRC0160B,Nome não encontrado
