componente,unidade,Valor por 100g,Colher servir cheia (55 g),Colher servir rasa (40 g),codigo_alimento,nome_alimento
Energia,kJ,606,333,242,BRC0528A,Nome não encontrado
Energia,kcal,144,79,57,BRC0528A,Nome não encontrado
Umidade,g,"67,8","37,3","27,1",BRC0528A,Nome não encontrado
Carboidrato total,g,"20,2","11,1","8,09",BRC0528A,Nome não encontrado
Carboidrato disponível,g,"18,0","9,91","7,20",BRC0528A,Nome não encontrado
Proteína,g,"5,21","2,87","2,09",BRC0528A,Nome não encontrado
Lipídios,g,"5,23","2,88","2,09",BRC0528A,Nome não encontrado
Fibra alimentar,g,"2,23","1,22","0,89",BRC0528A,Nome não encontrado
Álcool,g,"0,00","0,00","0,00",BRC0528A,Nome não encontrado
Cinzas,g,"1,53","0,84","0,61",BRC0528A,Nome não encontrado
Colesterol,mg,"6,94","3,82","2,78",BRC0528A,Nome não encontrado
Ácidos graxos saturados,g,"1,35","0,74","0,54",BRC0528A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,79","0,98","0,71",BRC0528A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,75","0,96","0,70",BRC0528A,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,00","0,00",BRC0528A,Nome não encontrado
Cálcio,mg,"9,51","5,23","3,81",BRC0528A,Nome não encontrado
Ferro,mg,"0,68","0,38","0,27",BRC0528A,Nome não encontrado
Sódio,mg,349,192,139,BRC0528A,Nome não encontrado
Magnésio,mg,"21,1","11,6","8,44",BRC0528A,Nome não encontrado
Fósforo,mg,"54,7","30,1","21,9",BRC0528A,Nome não encontrado
Potássio,mg,138,"76,4","55,6",BRC0528A,Nome não encontrado
Manganês,mg,"0,60","0,33","0,24",BRC0528A,Nome não encontrado
Zinco,mg,"0,82","0,45","0,33",BRC0528A,Nome não encontrado
Cobre,mg,"0,14","0,08","0,06",BRC0528A,Nome não encontrado
Selênio,mcg,"0,93","0,51","0,37",BRC0528A,Nome não encontrado
Vitamina A (RE),mcg,"17,7","9,76","7,10",BRC0528A,Nome não encontrado
Vitamina A (RAE),mcg,"8,87","4,88","3,55",BRC0528A,Nome não encontrado
Vitamina D,mcg,"0,11","0,06","0,04",BRC0528A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,41","0,22","0,16",BRC0528A,Nome não encontrado
Tiamina,mg,"0,06","0,03","0,02",BRC0528A,Nome não encontrado
Riboflavina,mg,"0,03","0,01","0,01",BRC0528A,Nome não encontrado
Niacina,mg,"0,42","0,23","0,17",BRC0528A,Nome não encontrado
Vitamina B6,mg,"0,05","0,03","0,02",BRC0528A,Nome não encontrado
Vitamina B12,mcg,"0,19","0,11","0,08",BRC0528A,Nome não encontrado
Vitamina C,mg,"3,27","1,80","1,31",BRC0528A,Nome não encontrado
Equivalente de folato,mcg,"33,5","18,4","13,4",BRC0528A,Nome não encontrado
Sal de adição,g,"0,47","0,26","0,19",BRC0528A,Nome não encontrado
Açúcar de adição,g,"0,00","0,00","0,00",BRC0528A,Nome não encontrado
Gordura de adição,g,-,-,-,BRC0528A,Nome não encontrado
Proteína vegetal,g,-,-,-,BRC0528A,Nome não encontrado
Proteína animal,g,-,-,-,BRC0528A,Nome não encontrado
