componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,563,281,BRC0830F,Nome não encontrado
Energia,kcal,133,66,BRC0830F,Nome não encontrado
Umidade,g,"68,7","34,4",BRC0830F,Nome não encontrado
Carboidrato total,g,"12,8","6,40",BRC0830F,Nome não encontrado
Carboidrato disponível,g,"12,8","6,40",BRC0830F,Nome não encontrado
Proteína,g,"14,5","7,26",BRC0830F,Nome não encontrado
Lipídios,g,"2,66","1,33",BRC0830F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0830F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0830F,Nome não encontrado
Cinzas,g,"1,30","0,65",BRC0830F,Nome não encontrado
Colesterol,mg,"33,6","16,8",BRC0830F,Nome não encontrado
Ácidos graxos saturados,g,"1,23","0,61",BRC0830F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,94","0,47",BRC0830F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,27","0,14",BRC0830F,Nome não encontrado
Ácidos graxos trans,g,"0,06","0,03",BRC0830F,Nome não encontrado
Cálcio,mg,"15,7","7,83",BRC0830F,Nome não encontrado
Ferro,mg,"2,14","1,07",BRC0830F,Nome não encontrado
Sódio,mg,219,109,BRC0830F,Nome não encontrado
Magnésio,mg,"35,9","18,0",BRC0830F,Nome não encontrado
Fósforo,mg,173,"86,8",BRC0830F,Nome não encontrado
Potássio,mg,286,143,BRC0830F,Nome não encontrado
Manganês,mg,"0,76","0,38",BRC0830F,Nome não encontrado
Zinco,mg,"4,10","2,05",BRC0830F,Nome não encontrado
Cobre,mg,"0,51","0,25",BRC0830F,Nome não encontrado
Selênio,mcg,"0,00","0,00",BRC0830F,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0830F,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0830F,Nome não encontrado
Vitamina D,mcg,"0,01","0,01",BRC0830F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,05","0,03",BRC0830F,Nome não encontrado
Tiamina,mg,"0,04","0,02",BRC0830F,Nome não encontrado
Riboflavina,mg,"0,04","0,02",BRC0830F,Nome não encontrado
Niacina,mg,"1,80","0,90",BRC0830F,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0830F,Nome não encontrado
Vitamina B12,mcg,"0,67","0,33",BRC0830F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0830F,Nome não encontrado
Equivalente de folato,mcg,"0,00","0,00",BRC0830F,Nome não encontrado
Sal de adição,g,"0,45","0,23",BRC0830F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0830F,Nome não encontrado
Gordura de adição,g,-,-,BRC0830F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0830F,Nome não encontrado
Proteína animal,g,-,-,BRC0830F,Nome não encontrado
