componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (190 g),codigo_alimento,nome_alimento
Energia,kJ,893,1697,BRC0375A,Nome não encontrado
Energia,kcal,212,403,BRC0375A,Nome não encontrado
Umidade,g,"52,7",100,BRC0375A,Nome não encontrado
Carboidrato total,g,"21,3","40,5",BRC0375A,Nome não encontrado
Carboidrato disponível,g,"20,0","38,0",BRC0375A,Nome não encontrado
Proteína,g,"17,6","33,4",BRC0375A,Nome não encontrado
Lipídios,g,"6,60","12,5",BRC0375A,Nome não encontrado
Fibra alimentar,g,"1,31","2,49",BRC0375A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0375A,Nome não encontrado
Cinzas,g,"1,79","3,40",BRC0375A,Nome não encontrado
Colesterol,mg,"50,8","96,5",BRC0375A,Nome não encontrado
Ácidos graxos saturados,g,"3,27","6,21",BRC0375A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,71","3,25",BRC0375A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,54","1,03",BRC0375A,Nome não encontrado
Ácidos graxos trans,g,"0,18","0,34",BRC0375A,Nome não encontrado
Cálcio,mg,149,283,BRC0375A,Nome não encontrado
Ferro,mg,"1,53","2,91",BRC0375A,Nome não encontrado
Sódio,mg,255,485,BRC0375A,Nome não encontrado
Magnésio,mg,"19,7","37,4",BRC0375A,Nome não encontrado
Fósforo,mg,206,391,BRC0375A,Nome não encontrado
Potássio,mg,201,382,BRC0375A,Nome não encontrado
Manganês,mg,"0,13","0,25",BRC0375A,Nome não encontrado
Zinco,mg,"1,56","2,97",BRC0375A,Nome não encontrado
Cobre,mg,"0,03","0,05",BRC0375A,Nome não encontrado
Selênio,mcg,"2,06","3,91",BRC0375A,Nome não encontrado
Vitamina A (RE),mcg,"28,0","53,1",BRC0375A,Nome não encontrado
Vitamina A (RAE),mcg,"14,0","26,6",BRC0375A,Nome não encontrado
Vitamina D,mcg,"0,01","0,02",BRC0375A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,33","0,63",BRC0375A,Nome não encontrado
Tiamina,mg,"0,08","0,15",BRC0375A,Nome não encontrado
Riboflavina,mg,"0,06","0,11",BRC0375A,Nome não encontrado
Niacina,mg,"7,90","15,0",BRC0375A,Nome não encontrado
Vitamina B6,mg,"0,06","0,11",BRC0375A,Nome não encontrado
Vitamina B12,mcg,"0,55","1,04",BRC0375A,Nome não encontrado
Vitamina C,mg,"2,45","4,65",BRC0375A,Nome não encontrado
Equivalente de folato,mcg,"50,4","95,7",BRC0375A,Nome não encontrado
Sal de adição,g,,,BRC0375A,Nome não encontrado
Açúcar de adição,g,,,BRC0375A,Nome não encontrado
Gordura de adição,g,-,-,BRC0375A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0375A,Nome não encontrado
Proteína animal,g,-,-,BRC0375A,Nome não encontrado
